cluster_id,cluster_size,n_supermarkets,supermarkets_present,category,match_type,known_brand,tier_type,unit_value,unit_type,pack_quantity,core_product_name_consensus,avg_pairwise_score,min_pairwise_score
34064,1,1,Sains,fresh_food,own_brand,,standard,216.0,g,12.0,Egg Bites,,
34065,1,1,Sains,fresh_food,own_brand,,standard,480.0,g,4.0,Roast Boneless Cooked British Chicken Breast,,
34066,1,1,Sains,fresh_food,branded,Pukka Pies,,212.0,g,,Chicken and Mushroom Pie,,
34067,1,1,Sains,fresh_food,own_brand,,standard,260.0,g,2.0,Indian Plain Naan,,
34068,1,1,Sains,fresh_food,own_brand,,standard,120.0,g,,"Air Dried Oak Smoked Wafer Thin Cooked British Ham, Taste the Difference",,
34069,1,1,Sains,fresh_food,own_brand,,standard,400.0,g,,British Wafer Thin Cooked Chicken Slices,,
34070,1,1,Sains,fresh_food,own_brand,,standard,500.0,g,4.0,Raspberry Trifle,,
34071,1,1,Sains,fresh_food,own_brand,,standard,240.0,g,14.0,British Honey Roast Cooked Ham Slices,,
34072,1,1,Sains,fresh_food,own_brand,,standard,120.0,g,,"Finely Sliced Yorkshire Dry Cured Cooked British Ham, Taste the Difference",,
34073,1,1,Sains,fresh_food,own_brand,,standard,150.0,g,,Fab Creamy Hazelnut Yogurt,,
34074,1,1,Sains,fresh_food,unbranded,,,150.0,g,4.0,Deli Express British Honey Roast Cooked Ham Slices,,
34075,1,1,Sains,fresh_food,branded,Birds Eye,,403.0,g,22.0,Chicken Dippers,,
34076,1,1,Sains,fresh_food,own_brand,,standard,280.0,g,2.0,British Hot Smoked Peppered Mackerel Fillets (approx. ),,
34077,1,1,Sains,fresh_food,own_brand,,standard,600.0,g,,"Petits Pois and Ham Soup, Taste the Difference (Serves 2)",,
34078,1,1,Sains,fresh_food,own_brand,,standard,200.0,g,,French Mild Brie Cheese,,
34079,1,1,Sains,fresh_food,own_brand,,standard,800.0,g,,"Lasagne For 2, Taste the Difference",,
34080,1,1,Sains,fresh_food,unbranded,,,130.0,g,5.0,Deli Express Roast Cooked British Beef Slices,,
34081,1,1,Sains,fresh_food,own_brand,,standard,260.0,g,4.0,Snack Pork Pies,,
34082,1,1,Sains,fresh_food,own_brand,,standard,150.0,g,,"West Country Spanish Honey and Ginger Yogurt, Taste the Difference",,
34083,1,1,Sains,fresh_food,own_brand,,standard,200.0,g,,Greek Style Natural Yogurt,,
34084,1,1,Sains,fresh_food,own_brand,,standard,894.0,g,,Roast Whole Cooked British Chicken,,
34085,1,1,Sains,fresh_food,unbranded,,,400.0,g,,Sainbury's Macaroni Cheese For 1,,
34086,1,1,Sains,fresh_food,own_brand,,standard,350.0,g,,"Barber's Mature Cruncher Cheese, Taste the Difference",,
34087,1,1,Sains,fresh_food,unbranded,,value,500.0,g,,Co. Grated Cheddar,,
34088,1,1,Sains,fresh_food,own_brand,,standard,250.0,g,,Lighter Mature Grated Cheese,,
34089,1,1,Sains,fresh_food,own_brand,,standard,500.0,g,,"Vanilla Custard, Taste the Difference",,
34090,1,1,Sains,fresh_food,own_brand,,standard,220.0,g,,Egg Mayo Deli Filler,,
34091,1,1,Sains,fresh_food,unbranded,,,200.0,g,,Attis Greek Feta Cheese,,
34092,1,1,Sains,fresh_food,unbranded,,,440.0,g,4.0,Oykos Stracciatella Luxury Greek Style Yogurt,,
34093,1,1,Sains,fresh_food,own_brand,,standard,265.0,g,2.0,Lightly Dusted Lemon Sole fillets,,
34094,1,1,Sains,fresh_food,own_brand,,standard,200.0,g,20.0,Mini Sausage Rolls,,
34095,1,1,Sains,fresh_food,own_brand,,standard,70.0,g,,Spanish Chorizo Slices,,
34096,1,1,Sains,fresh_food,own_brand,,standard,200.0,g,,Grana Padano Cheese,,
34097,1,1,Sains,fresh_food,own_brand,,standard,200.0,g,4.0,Indian Vegetable Samosas (Serves 2),,
34098,1,1,Sains,fresh_food,unbranded,,value,200.0,g,,Co. Greek Style Salad Cheese,,
34099,1,1,Sains,fresh_food,own_brand,,standard,170.0,g,,"Spanish Manchego Cheese, Taste the Difference",,
34100,1,1,Sains,fresh_food,own_brand,,standard,200.0,g,4.0,French Torchon Ham Slices,,
34101,1,1,Sains,fresh_food,own_brand,,standard,120.0,g,7.0,British Smoked Cooked Ham Slices,,
34102,1,1,Sains,fresh_food,own_brand,,standard,120.0,g,,"Finely Sliced English Honey Roast Yorkshire Cured Cooked British Ham, Taste the Difference",,
34103,1,1,Sains,fresh_food,own_brand,,standard,400.0,g,,Duck In Plum Sauce With Egg Fried Rice For 1,,
34104,1,1,Sains,fresh_food,own_brand,,standard,,,2.0,Danish Maple and Pecan Plait,,
34105,1,1,Sains,fresh_food,own_brand,,standard,220.0,g,,Coronation Chicken Deli Filler,,
34106,1,1,Sains,fresh_food,own_brand,,standard,500.0,g,,British Medium Grated Cheddar Cheese,,
34107,1,1,Sains,fresh_food,own_brand,,standard,300.0,g,2.0,"Breaded Chunky Cod Loins, Taste the Difference",,
34108,1,1,Sains,fresh_food,own_brand,,standard,1000.0,ml,,Everyday Skimmed Dairy Drink,,
34109,1,1,Sains,fresh_food,own_brand,,standard,,,2.0,Danish Pastry Raisin Whirls,,
34110,1,1,Sains,fresh_food,own_brand,,standard,100.0,g,,"Mousse Colombian Coffee, Taste the Difference",,
34111,1,1,Sains,fresh_food,own_brand,,standard,220.0,g,,Tuna and Sweetcorn Deli Filler,,
34112,1,1,Sains,fresh_food,own_brand,,standard,500.0,g,,Just Cook Butter Basted Chicken,,
34113,1,1,Sains,fresh_food,own_brand,,standard,200.0,g,,"Swiss Mature Reserve Gruyere Cheese, Taste the Difference",,
34114,1,1,Sains,fresh_food,unbranded,,,470.0,g,,Just Cook Honey Gammon Joint,,
34115,1,1,Sains,fresh_food,unbranded,,value,600.0,g,,Co. Mild Cheddar,,
34116,1,1,Sains,fresh_food,own_brand,,standard,800.0,g,,"Fish Pie, Taste the Difference (Serves 2)",,
34117,1,1,Sains,fresh_food,own_brand,,standard,250.0,g,,Grated Four Cheese Mix,,
34118,1,1,Sains,fresh_food,unbranded,,value,120.0,g,5.0,Co. Ham Slices,,
34119,1,1,Sains,fresh_food,branded,Pukka Pies,,219.0,g,,Steak and Kidney Pie,,
34120,1,1,Sains,fresh_food,own_brand,,standard,338.0,g,2.0,Garlic Baguette,,
34121,1,1,Sains,fresh_food,unbranded,,value,900.0,g,,Co. Mature Cheddar Cheese,,
34122,1,1,Sains,fresh_food,branded,Milkybar,,130.0,g,2.0,White Chocolate Dessert,,
34123,1,1,Sains,fresh_food,own_brand,,standard,250.0,g,,"Mature Grated White Cheese, Be Good To Yourself",,
34124,1,1,Sains,fresh_food,own_brand,,standard,600.0,g,,"Moroccan Spiced Chicken and Chickpea Soup, Taste the Difference (Serves 2)",,
34125,1,1,Sains,fresh_food,own_brand,,standard,120.0,g,,Pitted Black Olives,,
34126,1,1,Sains,fresh_food,unbranded,,,270.0,g,6.0,Paw Patrol Kids Strawberry Yoghurt Pots,,
34127,1,1,Sains,fresh_food,own_brand,,standard,240.0,g,4.0,Vegetable Spring Rolls,,
34128,1,1,Sains,fresh_food,own_brand,,standard,400.0,g,,"Lamb Moussaka, Taste the Difference (Serves 1)",,
34129,1,1,Sains,fresh_food,own_brand,,standard,170.0,g,,Ardennes Pâté,,
34130,1,1,Sains,fresh_food,own_brand,,standard,500.0,g,,Fresh Egg Spaghetti,,
34131,1,1,Sains,fresh_food,own_brand,,standard,300.0,g,,Just Cook 21 Day Matured Beef Steaks with Black Garlic Butter,,
34132,1,1,Sains,fresh_food,unbranded,,value,240.0,g,,Co. Tikka Style Cooked Chicken Breast,,
34133,1,1,Sains,fresh_food,own_brand,,standard,150.0,g,,"West Country Creamy Fudge Yogurt, Taste the Difference",,
34134,1,1,Sains,fresh_food,branded,Birds Eye,,360.0,g,4.0,Southern Fried Chicken Grills,,
34135,1,1,Sains,fresh_food,own_brand,,standard,120.0,g,2.0,Sausage Rolls,,
34136,1,1,Sains,fresh_food,own_brand,,standard,270.0,g,9.0,Sausage Rolls,,
34137,1,1,Sains,fresh_food,own_brand,,standard,250.0,g,,Emmental Cheese,,
34138,1,1,Sains,fresh_food,own_brand,,standard,120.0,g,8.0,"Air Dried Breaded Wafer Thin Cooked British Ham Slices, Taste the Difference",,
34139,1,1,Sains,fresh_food,own_brand,,standard,220.0,g,2.0,Sticky Toffee Sponge Pudding,,
34140,1,1,Sains,fresh_food,own_brand,,standard,220.0,g,2.0,Chocolate Sponge Pudding,,
34141,1,1,Sains,fresh_food,own_brand,,standard,100.0,g,,Somerset Goats Cheese,,
34142,1,1,Sains,fresh_food,own_brand,,standard,180.0,g,3.0,"Mini Houmous Snack Pots, Be Good To Yourself",,
34143,1,1,Sains,fresh_food,own_brand,,standard,600.0,g,,Cottage Cheese,,
34144,1,1,Sains,fresh_food,own_brand,,standard,150.0,g,,German Smoked Cheese,,
34145,1,1,Sains,fresh_food,branded,Laughing Cow,,267.0,g,,Light Triangles,,
34146,1,1,Sains,fresh_food,own_brand,,standard,120.0,g,7.0,British Peppered Cooked Ham Slices,,
34147,1,1,Sains,fresh_food,own_brand,,standard,220.0,g,,Cheese and Onion Deli Filler,,
34148,1,1,Sains,fresh_food,own_brand,,standard,100.0,g,5.0,German Bavarian Smoked Ham Slices,,
34149,1,1,Sains,fresh_food,own_brand,,standard,220.0,g,,Seafood Cocktail Deli Filler,,
34150,1,1,Sains,fresh_food,own_brand,,standard,150.0,g,,Crustless Quiche Lorraine,,
34151,1,1,Sains,fresh_food,own_brand,,standard,,,2.0,Danish Pastry Cinnamon Whirls,,
34152,1,1,Sains,fresh_food,own_brand,,standard,300.0,g,6.0,Mini Pork and Pickle Pies,,
34153,1,1,Sains,fresh_food,own_brand,,standard,646.0,g,,Slow Cooked British Pork Ribs Smokey BBQ Sauce (Serves 2),,
34154,1,1,Sains,fresh_food,own_brand,,standard,900.0,g,30.0,Cod Fish Fingers,,
34155,1,1,Sains,fresh_food,own_brand,,standard,180.0,g,2.0,British Mackerel Fillets,,
34156,1,1,Sains,fresh_food,own_brand,,standard,160.0,g,,Pimento Stuffed Olives with Manchego and Chilli,,
34157,1,1,Sains,fresh_food,own_brand,,standard,400.0,g,,"Beef Lasagne, Taste the Difference For 1",,
34158,1,1,Sains,fresh_food,own_brand,,standard,180.0,g,2.0,Fresh Custard Slices,,
34159,1,1,Sains,fresh_food,branded,Young'S,,200.0,g,16.0,MSC Seafood Sticks,,
34160,1,1,Sains,fresh_food,branded,Anchor,,250.0,g,,Light Real Cream Spray,,
34161,1,1,Sains,fresh_food,own_brand,,standard,126.0,g,2.0,Strawberry Jam and Cream Doughnuts,,
34162,1,1,Sains,fresh_food,unbranded,,value,500.0,g,4.0,Co. Fruit Yogurts Peach and Strawberry,,
34163,1,1,Sains,fresh_food,own_brand,,standard,100.0,g,4.0,"British Roast Chicken and Stuffing , Slices",,
34164,1,1,Sains,fresh_food,unbranded,,value,300.0,g,12.0,Co. Ham Slices,,
34165,1,1,Sains,fresh_food,own_brand,,standard,150.0,g,,British Wafer Thin Ham Slices,,
34166,1,1,Sains,fresh_food,own_brand,,standard,280.0,g,2.0,"Aromatic Garlic and Coriander Naans, Taste Difference",,
34167,1,1,Sains,fresh_food,unbranded,,value,120.0,g,5.0,Co. Breaded Ham Slices,,
34168,1,1,Sains,fresh_food,unbranded,,standard,400.0,g,,Fish Pie (Serves 1),,
34169,1,1,Sains,fresh_food,branded,Anchor,,250.0,g,,Spreadable Blend of Butter and Rapeseed Oil Spread,,
34170,1,1,Sains,fresh_food,own_brand,,standard,800.0,g,,"Cottage Pie, Taste the Difference (Serves 2)",,
34171,1,1,Sains,fresh_food,branded,Arla,,150.0,g,,Skyr Strawberry Icelandic Style Yogurt,,
34172,1,1,Sains,fresh_food,own_brand,,standard,115.0,g,10.0,British Smoked Ham Slices,,
34173,1,1,Sains,fresh_food,own_brand,,standard,300.0,g,,Prosciutto Cappelletti,,
34174,1,1,Sains,fresh_food,own_brand,,standard,288.0,g,,Indian Snack Selection (Serves 2),,
34175,1,1,Sains,fresh_food,unbranded,,,150.0,g,5.0,Deli Express Butter Roast Cooked British Chicken Slices,,
34176,1,1,Sains,fresh_food,own_brand,,standard,240.0,g,2.0,"Loch Trout Fillets, Taste the Difference",,
34177,1,1,Sains,fresh_food,unbranded,,,810.0,g,18.0,Wildlife Kids Strawberry and Peach Yoghurt Pots,,
34178,1,1,Sains,fresh_food,own_brand,,standard,110.0,g,,British Shredded Ham Hock,,
34179,1,1,Sains,fresh_food,own_brand,,standard,400.0,g,,"Beef Stroganoff with Wild Rice, Taste the Difference (Serves 1)",,
34180,1,1,Sains,fresh_food,own_brand,,standard,400.0,g,,"Ham and Leek Gratin in Rich Cheese Sauce, Taste the Difference (Serves 1)",,
34181,1,1,Sains,fresh_food,unbranded,,value,300.0,g,12.0,Co. Breaded Ham Slices,,
34182,1,1,Sains,fresh_food,own_brand,,standard,120.0,g,4.0,"British Breaded Thick Cut Ham , Slices",,
34183,1,1,Sains,fresh_food,own_brand,,standard,350.0,g,,Crispy Lemon Chicken (Serves 2),,
34184,1,1,Sains,fresh_food,unbranded,,value,200.0,g,,Co. Italian Hard Cheese,,
34185,1,1,Sains,fresh_food,own_brand,,standard,300.0,g,,"Coleslaw, Taste the Difference",,
34186,1,1,Sains,fresh_food,own_brand,,standard,200.0,g,4.0,Onion Bhaji,,
34187,1,1,Sains,fresh_food,branded,Fage,,150.0,g,,Total Greek Recipe Strained Yoghurt with Raspberry and Pomegranate,,
34188,1,1,Sains,fresh_food,own_brand,,standard,569.0,g,,Slow Cooked British Pulled Pork with Smokey BBQ Sauce (Serves 2),,
34189,1,1,Sains,fresh_food,branded,Charlie Bigham'S,,805.0,g,,Chicken Tikka Masala (Serves 2),,
34190,1,1,Sains,fresh_food,unbranded,,value,500.0,g,,Co. Grated Mozzarella,,
34191,1,1,Sains,fresh_food,own_brand,,standard,225.0,g,,Chorizo Ring Mild,,
34192,1,1,Sains,fresh_food,branded,Birds Eye,,340.0,g,4.0,Crispy Chicken Grills in Tempura Batter,,
34193,1,1,Sains,fresh_food,own_brand,,standard,310.0,g,,Edam Cheese,,
34194,1,1,Sains,fresh_food,own_brand,,standard,120.0,g,4.0,"Air Dried Breaded Lean Cooked British Ham Slices, Taste the Difference",,
34195,1,1,Sains,fresh_food,unbranded,,,172.0,g,4.0,Cheese Snack Dairylea Dunkers Ritz With Cheese,,
34196,1,1,Sains,fresh_food,own_brand,,standard,375.0,g,12.0,British Breaded Cooked Carvery Ham Slices,,
34197,1,1,Sains,fresh_food,own_brand,,standard,170.0,g,,Chicken Liver Pâté,,
34198,1,1,Sains,fresh_food,own_brand,,standard,800.0,g,,"Chicken and King Prawn Paella, Taste the Difference (Serves 2)",,
34199,1,1,Sains,fresh_food,own_brand,,standard,105.0,g,,Italian Smoked Pancetta,,
34200,1,1,Sains,fresh_food,own_brand,,standard,125.0,g,,Mozzarella Cheese Pearls,,
34201,1,1,Sains,fresh_food,own_brand,,standard,125.0,g,,Roule Cheese,,
34202,1,1,Sains,fresh_food,own_brand,,standard,150.0,g,,"Indian Aromatic Onion Bhaji, Taste the Difference",,
34203,1,1,Sains,fresh_food,own_brand,,standard,415.0,g,,Just Cook Italian Style Chicken Breasts With Tomato Mozarella and Basil,,
34204,1,1,Sains,fresh_food,branded,Gü,,183.0,g,2.0,Zillionaire Chocolate and Salted Caramel Cheesecake Dessert,,
34205,1,1,Sains,fresh_food,own_brand,,standard,400.0,g,,British or New Zealand Diced Lamb Shoulder,,
34206,1,1,Sains,fresh_food,own_brand,,standard,400.0,g,,"Beef Hash, Taste the Difference (Serves 1)",,
34207,1,1,Sains,fresh_food,unbranded,,,100.0,g,,Feldhues Billy Bear Ham,,
34208,1,1,Sains,fresh_food,own_brand,,standard,150.0,g,,"Peppercorn Sauce, Inspired to Cook (Serves 2)",,
34209,1,1,Sains,fresh_food,own_brand,,standard,375.0,g,12.0,British Cooked Carvery Ham Slices,,
34210,1,1,Sains,fresh_food,own_brand,,standard,130.0,g,,"Scotch Egg, Taste the Difference",,
34211,1,1,Sains,fresh_food,unbranded,,,,,10.0,Happy Eggs Mixed Weight,,
34212,1,1,Sains,fresh_food,own_brand,,standard,100.0,g,,Smoked Mackerel Pate,,
34213,1,1,Sains,fresh_food,own_brand,,standard,567.0,g,,Takeaway Fully Loaded Meat Feast Pizza,,
34214,1,1,Sains,fresh_food,branded,Higgidy,,250.0,g,,Chicken and Ham Hock Pie,,
34215,1,1,Sains,fresh_food,unbranded,,,150.0,g,4.0,Deli Express British Breaded Cooked Ham Slices,,
34216,1,1,Sains,fresh_food,own_brand,,standard,385.0,g,,Egg Mayo Deli Filler,,
34217,1,1,Sains,fresh_food,own_brand,,standard,400.0,g,,"Beef Bourguignon, Taste the Difference For 1",,
34218,1,1,Sains,fresh_food,own_brand,,standard,520.0,g,4.0,Cornish Pasties,,
34219,1,1,Sains,fresh_food,own_brand,,standard,380.0,g,,"Chicken Tikka Masala and Rice, Be Good To Yourself for 1",,
34220,1,1,Sains,fresh_food,own_brand,,standard,130.0,g,,"Italian Mortadella, Taste the Difference",,
34221,1,1,Sains,fresh_food,own_brand,,standard,400.0,g,,"Fish Pie, Be Good To Yourself (Serves 1)",,
34222,1,1,Sains,fresh_food,own_brand,,standard,400.0,g,,"Chicken and King Prawn Paella, Taste the Difference (Serves 1)",,
34223,1,1,Sains,fresh_food,unbranded,,,172.0,g,4.0,Cheese Snack Dairylea Dunkers Breadsticks With Cheese,,
34224,1,1,Sains,fresh_food,unbranded,,value,600.0,g,,Co. Red Leicester,,
34225,1,1,Sains,fresh_food,own_brand,,standard,80.0,g,,Dried Grated Hard Cheese,,
34226,1,1,Sains,fresh_food,own_brand,,standard,100.0,g,2.0,Chicken Pakoras (Serves 2),,
34227,1,1,Sains,fresh_food,own_brand,,standard,250.0,g,,Light Garlic and Herb Soft Cheese,,
34228,1,1,Sains,fresh_food,own_brand,,standard,216.0,g,18.0,Mini Egg Bites,,
34229,1,1,Tesco,bakery,own_brand,,standard,,,2.0,Strawberry Cheesecake Style Filled Doughnuts,,
34230,1,1,Sains,fresh_food,own_brand,,standard,,,,"On the Go Cheddar, Red Leicester and Red Onion Sandwich",,
34231,1,1,Sains,fresh_food,own_brand,,standard,160.0,g,,Nocellara Olives,,
34232,1,1,Sains,fresh_food,branded,Rustlers,,157.0,g,,Microwave BBQ Rib,,
34233,1,1,Sains,fresh_food,own_brand,,standard,136.0,g,2.0,Belgian Chocolate Choux Buns,,
34234,1,1,Sains,fresh_food,own_brand,,standard,300.0,g,10.0,Mini Beef Pasties,,
34235,1,1,Sains,fresh_food,own_brand,,standard,470.0,g,2.0,"Scottish Salmon, Spinach and Cheddar En Croute, Taste the Difference",,
34236,1,1,Sains,fresh_food,own_brand,,standard,500.0,g,,Buttersoft Lighter Spreadable Butter,,
34237,1,1,Sains,fresh_food,own_brand,,standard,170.0,g,,"Broccoli, Tomato and Cheese Quiche",,
34238,1,1,Sains,fresh_food,own_brand,,standard,200.0,g,,"Soured Cream and Chive Dip, Be Good To Yourself",,
34239,1,1,Sains,fresh_food,own_brand,,standard,300.0,g,,Pesto and Goat Cheese Tortelloni,,
34240,1,1,Sains,fresh_food,own_brand,,standard,400.0,g,,"Salmon, Broccoli and Cheddar Quiche, Taste the Difference",,
34241,1,1,Sains,fresh_food,own_brand,,standard,220.0,g,,Egg and Bacon Deli Filler,,
34242,1,1,Sains,fresh_food,own_brand,,standard,240.0,g,,Lighter Mature Cheese Slices,,
34243,1,1,Sains,fresh_food,own_brand,,standard,310.0,g,,Just Cook Chicken Breasts with Cheese and Bacon,,
34244,1,1,Sains,fresh_food,own_brand,,standard,265.0,g,,Gouda Cheese,,
34245,1,1,Tesco,fresh_food,own_brand,,standard,400.0,g,,Egg Fried Rice,,
34246,1,1,Sains,fresh_food,own_brand,,standard,350.0,g,,"Carbonara Sauce, Taste the Difference (Serves 2)",,
34247,1,1,Sains,fresh_food,own_brand,,standard,360.0,g,6.0,Cheese and Onion Rolls,,
34248,1,1,Sains,fresh_food,own_brand,,standard,750.0,g,2.0,"Slow Cooked British Gammon Shanks with Maple, Black Pepper and Orange Sauce (Serves 2)",,
34249,1,1,Sains,fresh_food,own_brand,,standard,70.0,g,,"Italian Parma Ham 24 Month Matured, Taste the Difference",,
34250,1,1,Sains,fresh_food,own_brand,,standard,385.0,g,,Coronation Chicken Deli Filler,,
34251,1,1,Sains,fresh_food,branded,Seriously,,250.0,g,,Spreadable Cheese,,
34252,1,1,Sains,fresh_food,own_brand,,standard,456.0,g,,Favourite Cheese Selection,,
34253,1,1,Tesco,fresh_food,own_brand,,premium,170.0,g,,Duck and Seville Orange Pate,,
34254,1,1,Sains,fresh_food,own_brand,,standard,170.0,g,,Duck and Orange Pâté,,
34255,1,1,Sains,fresh_food,own_brand,,standard,800.0,g,,"Lamb Moussaka, Taste the Difference (Serves 2)",,
34256,1,1,Sains,fresh_food,own_brand,,standard,200.0,g,,Cheesy Slices,,
34257,1,1,Sains,fresh_food,own_brand,,standard,,,2.0,Danish Pastry Bramley Apple Lattices,,
34258,1,1,Sains,fresh_food,own_brand,,standard,116.0,g,2.0,Cream Slices,,
34259,1,1,Sains,fresh_food,own_brand,,standard,500.0,g,,Just Cook Butter Basted Breast Joint with Pork Sage and Onion Stuffing,,
34260,1,1,Sains,fresh_food,own_brand,,standard,400.0,g,,"Steak Casserole and Dumplings, Taste the Difference (Serves 1)",,
34261,1,1,Sains,fresh_food,own_brand,,standard,220.0,g,,Mature British Cheddar,,
34262,1,1,Sains,fresh_food,unbranded,,,240.0,g,,Wild Fish Discovery Yellowfin Tuna,,
34263,1,1,Sains,fresh_food,own_brand,,standard,200.0,g,4.0,Duck Spring Roll,,
34264,1,1,Sains,fresh_food,own_brand,,standard,,,2.0,Vanilla Flavoured Danish Crown,,
34265,1,1,Sains,fresh_food,own_brand,,standard,900.0,g,30.0,Omega 3 Fish Fingers,,
34266,1,1,Sains,fresh_food,own_brand,,standard,400.0,g,,"Kashmiri Chicken Korma with Pilau Rice, Taste the Difference for 1",,
34267,1,1,Sains,fresh_food,own_brand,,standard,400.0,g,,Thai Green Chicken Curry with Sticky Jasmine Rice for 1,,
34268,1,1,Sains,fresh_food,own_brand,,standard,80.0,g,,"Italian Prosciutto Di Speck, Taste the Difference",,
34269,1,1,Sains,fresh_food,unbranded,,standard,250.0,g,,Mini Macaroni Cheese For 1,,
34270,1,1,Sains,fresh_food,own_brand,,standard,385.0,g,,Tuna and Sweetcorn Deli Filler,,
34271,1,1,Sains,fresh_food,own_brand,,standard,600.0,g,,"Jamaican Jerk Chicken Soup, Taste the Difference (Serves 2)",,
34272,1,1,Sains,fresh_food,own_brand,,standard,500.0,g,,Italian Fresh Egg Linguine,,
34273,1,1,Sains,fresh_food,own_brand,,standard,130.0,g,2.0,Snack Pork Pies,,
34274,1,1,Sains,fresh_food,own_brand,,standard,220.0,g,,Chicken and Sweetcorn Deli Filler,,
34275,1,1,Sains,fresh_food,own_brand,,standard,400.0,g,,Indian Pilau Rice (Serves 2),,
34276,1,1,Sains,fresh_food,branded,Bernard Matthews,,120.0,g,,Turkey Breast Slices,,
34277,1,1,Sains,fresh_food,own_brand,,standard,400.0,g,,Cod in Parsley Sauce (Serves 1),,
34278,1,1,Sains,fresh_food,own_brand,,standard,150.0,g,,British Wafer Thin Honey Cured Ham Slices,,
34279,1,1,Sains,fresh_food,unbranded,,,220.0,g,,"Harbour Salmon Co. Salmon Fillet Infusions Ginger, Chilli and Lime",,
34280,1,1,Sains,fresh_food,own_brand,,standard,400.0,g,,Beef In Black Bean and Rice for 1 for 1,,
34281,1,1,Sains,fresh_food,own_brand,,standard,680.0,g,,Slow Cook Lamb Shanks with Mint (Serves 2),,
34282,1,1,Sains,fresh_food,own_brand,,standard,170.0,g,2.0,Indian Chapatti,,
34283,1,1,Sains,fresh_food,own_brand,,standard,300.0,g,2.0,"Breaded Chunky Haddock, Taste the Difference",,
34284,1,1,Sains,fresh_food,branded,Utterly Butterly,,500.0,g,,Spread,,
34285,1,1,Sains,fresh_food,own_brand,,standard,100.0,g,,Salmon Pate,,
34286,1,1,Sains,fresh_food,own_brand,,standard,800.0,g,,"Ham and Leek Gratin in Rich Cheese Sauce, Taste the Difference (Serves 2)",,
34287,1,1,Sains,fresh_food,branded,Gü,,156.0,g,2.0,Key Lime Pie Cheesecake Dessert,,
34288,1,1,Sains,fresh_food,own_brand,,standard,400.0,g,,Indian Vegetable Biryani with Basmati Rice for 1,,
34289,1,1,Sains,fresh_food,own_brand,,standard,400.0,g,,Indian King Prawn Makhani with Pilau Rice for 1,,
34290,1,1,Sains,fresh_food,branded,Rustlers,,237.0,g,,Microwave Double Decker Burger (Serves 1),,
34291,1,1,Sains,fresh_food,own_brand,,standard,220.0,g,2.0,Raspberry Jam Pudding,,
34292,1,1,Sains,fresh_food,own_brand,,standard,300.0,g,,Indian Vegetable Masala (Serves 2),,
34293,1,1,Sains,fresh_food,own_brand,,standard,400.0,g,,Chicken Tikka Biryani with Basmati Rice for 1,,
34294,1,1,Sains,fresh_food,own_brand,,standard,350.0,g,,"Extra Mature Cumbrian Cheddar, Taste the Difference",,
34295,1,1,Sains,fresh_food,own_brand,,standard,175.0,g,,"Spreadable Brussels Pâté, Be Good To Yourself",,
34296,1,1,Sains,fresh_food,unbranded,,value,240.0,g,,Co. Sweet and Smoky Cooked Chicken Breast,,
34297,1,1,Sains,fresh_food,own_brand,,standard,250.0,g,2.0,Cream Rice Pudding,,
34298,1,1,Sains,fresh_food,own_brand,,standard,120.0,g,2.0,Cheese and Onion Rolls,,
34299,1,1,Sains,fresh_food,own_brand,,standard,300.0,g,2.0,Chicken and Mushroom Puff Pastry Slices,,
34300,1,1,Sains,fresh_food,own_brand,,standard,250.0,g,,"Steak and Cornish Ale Pie, Taste the Difference",,
34301,1,1,Sains,fresh_food,own_brand,,standard,200.0,g,,"Gorgonzola Dolce Cheese, Taste the Difference",,
34302,1,1,Sains,fresh_food,branded,Higgidy,,400.0,g,,Cheddar and Roasted Shallot Quiche,,
34303,1,1,Sains,fresh_food,own_brand,,standard,,,,Oakwood Smoked Ham and Cheddar Sandwich,,
34304,1,1,Sains,fresh_food,own_brand,,standard,500.0,g,,British Roasted Ham Joint,,
34305,1,1,Sains,fresh_food,own_brand,,standard,300.0,g,,Indian Saag Paneer (Serves 2),,
34306,1,1,Sains,fresh_food,own_brand,,standard,100.0,g,4.0,Italian Prosciutto Cotto Slices with Herbs,,
34307,1,1,Sains,fresh_food,unbranded,,value,400.0,g,,Co. Cooked Ham Slices,,
34308,1,1,Sains,fresh_food,unbranded,,value,480.0,g,8.0,Co. Pork Sausage Rolls,,
34309,1,1,Sains,fresh_food,own_brand,,standard,100.0,g,,British Smoked cooked crispy Bacon rashers,,
34310,1,1,Sains,fresh_food,branded,Mowi,,100.0,g,4.0,Smoked Scottish Salmon Slices,,
34311,1,1,Sains,fresh_food,own_brand,,standard,535.0,g,,"Brioche Bread and Butter Pudding Dessert, Taste the Difference",,
34312,1,1,Sains,fresh_food,unbranded,,value,200.0,g,4.0,Co. Mini Pork Pies,,
34313,1,1,Sains,fresh_food,unbranded,,,380.0,g,,Silver Tide Marinated Herring and Dill,,
34314,1,1,Sains,fresh_food,own_brand,,standard,350.0,g,,Beef Bolognese Sauce (Serves 2),,
34315,1,1,Sains,fresh_food,own_brand,,standard,400.0,g,2.0,"Chicken, Ham Hock and Leek Pies",,
34316,1,1,Sains,fresh_food,own_brand,,standard,120.0,g,,"Valencia Orange and Cranberry Topped Ham, Taste the Difference",,
34317,1,1,Sains,fresh_food,own_brand,,standard,400.0,g,,"Chicken Jambalaya, Be Good To Yourself for 1",,
