cluster_id,product_idx,supermarket,names,unit_value,unit_type,match_type,avg_pairwise_score,cluster_size,verdict,confidence,reason
11264,26795,Morrisons,Birds Eye 4 Breaded Cod Fish Fillets,450.0,g,branded,0.0,4,ERROR,0.0,"""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
11264,41553,Sains,Birds Eye Breaded Cod Fish Fillets x4 440g,440.0,g,branded,0.0,4,ERROR,0.0,"""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
11264,57137,Tesco,Birds Eye 4 Large Breaded Cod Fillets 440G,440.0,g,branded,0.0,4,ERROR,0.0,"""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
11340,9922,ASDA,Lindt CLASSIC RECIPE Vegan Hazelnut,100.0,g,branded,0.0,4,ERROR,0.0,"""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
11340,27150,Morrisons,Lindt Excellence Dark Cranb…,100.0,g,branded,0.0,4,ERROR,0.0,"""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
11340,36577,Sains,Lindt Excellence Dark Caramelised Hazelnut 100g,100.0,g,branded,0.0,4,ERROR,0.0,"""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
11340,58515,Tesco,Lindt Excellence Caramel With Touch Of Sea Salt 100G,100.0,g,branded,0.0,4,ERROR,0.0,"""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
11425,12821,ASDA,Maynards BASSETTS Sports Mix Juicies,130.0,g,branded,0.0,4,ERROR,0.0,"""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
11425,27546,Morrisons,Maynard Bassets Sports Mix,130.0,g,unbranded,0.0,4,ERROR,0.0,"""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
11425,48688,Sains,Maynards Bassetts Sports Mix 165g,165.0,g,branded,0.0,4,ERROR,0.0,"""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
11425,53898,Tesco,Maynards Bassetts Sports Mix Juicies Sweets Bag 130G,130.0,g,branded,0.0,4,ERROR,0.0,"""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
11438,4270,ASDA,Volvic Touch of Fruit Strawberry Flavoured Water,1500.0,ml,branded,0.0,4,ERROR,0.0,"""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
11438,27592,Morrisons,Volvic Touch of Fruit Strawberr…,1428.6,ml,branded,0.0,4,ERROR,0.0,"""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
11438,38736,Sains,Volvic Touch of Fruit Strawberry Flavoured Water 1.5L,1500.0,ml,branded,0.0,4,ERROR,0.0,"""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
11438,49390,Tesco,Volvic Touch of Fruit Strawberry Still Flavoured Water 1.5L,1500.0,ml,branded,0.0,4,ERROR,0.0,"""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
11622,28393,Morrisons,Morrisons Seedless Red Grapes,400.0,g,own_brand,0.0,2,ERROR,0.0,"""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
11622,60738,Tesco,Tesco Finest Red Grapes Seedless 400G,400.0,g,own_brand,0.0,2,ERROR,0.0,"""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
11967,15856,ASDA,Violife Original Flavour Slices Vegan Alternative to Cheese 200g,200.0,g,branded,0.0,4,ERROR,0.0,"""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
11967,30256,Morrisons,Violife Original Flavour Grated Vegan Alternative to Cheese,200.0,g,branded,0.0,4,ERROR,0.0,"""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
11967,35517,Sains,Violife Creamy Original Flavour Vegan Alternative To Cheese 200g,200.0,g,branded,0.0,4,ERROR,0.0,"""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
11967,56991,Tesco,Free From Violife Cream Cheese Alternative 200G,200.0,g,branded,0.0,4,ERROR,0.0,"""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
12229,300,ASDA,Kenco Latte Instant Coffee Sachets,130.0,g,branded,0.0,4,ERROR,0.0,"""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
12229,20403,Morrisons,Kenco Latte Instant Coffee Sachets,130.0,g,branded,0.0,4,ERROR,0.0,"""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
12229,32042,Sains,Kenco Latte Instant Coffee Sachets 130.4g,130.4,g,branded,0.0,4,ERROR,0.0,"""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
12229,55132,Tesco,Kenco Original Latte Instant Coffee 8 X 16.3G,130.4,g,branded,0.0,4,ERROR,0.0,"""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
12380,12721,ASDA,Kinder Surprise Eggs 3x,60.0,g,branded,0.0,4,ERROR,0.0,"""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
12380,27097,Morrisons,Kinder Surprise Multipack,60.0,g,branded,0.0,4,ERROR,0.0,"""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
12380,33132,Sains,Kinder Surprise Eggs 3x20,60.0,g,branded,0.0,4,ERROR,0.0,"""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
12380,59393,Tesco,Kinder Surprise Egg 3 X 20G,60.0,g,branded,0.0,4,ERROR,0.0,"""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
12619,35045,Sains,Doves Farm Wholemeal Buckwheat Flour 1kg,1000.0,g,branded,0.0,2,ERROR,0.0,"""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
12619,59590,Tesco,Doves Farm Organic Wholemeal 1Kg Buckwheat Flour,1000.0,g,branded,0.0,2,ERROR,0.0,"""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
12750,36005,Sains,Lindt Master Chocolatier Collection 320g,320.0,g,branded,0.0,2,ERROR,0.0,"""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
12750,60267,Tesco,Lindt Master Chocolatier Collection 320G,320.0,g,branded,0.0,2,ERROR,0.0,"""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
12997,38242,Sains,Fruit Bowl Yummy Yogurt Fruit Goals 5x18g,90.0,g,unbranded,0.0,2,ERROR,0.0,"""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
12997,58901,Tesco,Fruit Bowl Yogurt Fruit Goals 5x18g,90.0,g,unbranded,0.0,2,ERROR,0.0,"""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
13600,43463,Sains,Sainsbury's Echalion Shallots 400g,400.0,g,own_brand,0.0,2,ERROR,0.0,"""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
13600,59550,Tesco,Tesco Finest Echalion Shallots 400G,400.0,g,own_brand,0.0,2,ERROR,0.0,"""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
13760,44743,Sains,Wasabi Chicken Katsu Yakisoba 450g,450.0,g,branded,0.0,2,ERROR,0.0,"""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
13760,56162,Tesco,Wasabi Chicken Katsu Yakisoba 450G,450.0,g,branded,0.0,2,ERROR,0.0,"""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
13777,14289,ASDA,The Jolly Hog Soft Set Yolk Scotch Egg,125.0,g,unbranded,0.0,3,ERROR,0.0,"""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
13777,44849,Sains,The Jolly Hog Scotch Egg 120g,120.0,g,unbranded,0.0,3,ERROR,0.0,"""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
13777,59423,Tesco,The Jolly Hog Outdoor Bred Roasted Ham 100G,100.0,g,unbranded,0.0,3,ERROR,0.0,"""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
