cid,size,min_cos,min_jac,size_ratio,n_brands,n_cats,confidence,likely_good
7521,2,0.9310867329984879,0.8333333333333334,1.0,1,1,1.0,True
7522,4,0.5213182757512878,0.16666666666666666,1.0,0,1,0.6583427530997582,False
7523,3,0.799848344912503,0.6666666666666666,1.0,1,1,0.9860461160736125,True
7524,3,0.792202045844271,0.75,1.015625,1,1,0.9966580196475447,True
7525,4,0.6601593414689969,0.3333333333333333,1.0,0,1,0.7872905114232209,True
7526,3,0.677823344828535,0.3333333333333333,1.0,0,1,0.7948607985773086,True
7527,4,0.7910367140225345,0.5,1.0,0,2,0.8628252583906101,False
7528,3,0.9272708822422197,0.8,1.0,1,1,1.0,True
7529,3,0.4085916315117618,0.4,1.0,0,1,0.7072535563621837,True
7530,2,1.0000000000000007,1.0,1.059322033898305,1,1,1.0,True
7531,2,0.9722944967856333,1.0,1.0,1,1,1.0,True
7532,3,0.7077521092987853,0.5,1.0699999999999998,1,1,0.8771318563661461,True
7533,4,0.39450015116065174,0.2857142857142857,1.0,0,1,0.6535953028783745,False
7534,3,0.6080108713977098,0.42857142857142855,1.0,1,1,0.8046237067894948,True
7535,4,0.7292234971711783,0.6,1.0,0,1,0.9280005464066954,True
7536,4,0.9524795790791273,1.0,1.0,1,1,1.0,True
7537,3,0.9590791271286329,1.0,1.0,1,1,1.0,True
7538,2,0.9999999999999999,1.0,1.0804321728691477,1,1,1.0,True
7539,3,0.6748471030018773,0.6666666666666666,1.0,1,1,0.9324741552547728,True
7540,3,0.592807600152487,0.5,1.0,0,1,0.8278699238748755,True
7541,3,0.35138696384869456,0.3333333333333333,1.0,0,1,0.6549594924430913,False
7542,3,0.8856684425858199,0.6666666666666666,1.0,0,1,0.9861111111111112,True
7543,3,0.6857943618435252,0.6,1.0,1,1,0.9093880598377013,True
7544,2,0.9999999999999999,1.0,1.0,1,1,1.0,True
7545,4,0.662803051350668,0.375,1.0,1,1,0.8057846410550482,True
7546,3,0.7151221998903226,0.6666666666666666,1.0,1,1,0.9497349110641065,True
7547,3,0.6253377778034774,0.2857142857142857,1.12,0,1,0.6725257142967284,True
7548,4,0.7287063241547675,0.2857142857142857,1.0,1,1,0.7968265198758528,True
7549,2,0.9999999999999999,1.0,1.1,1,1,1.0,True
7550,2,0.43991341808400086,0.5,1.0,0,1,0.7623438458455243,True
7551,3,0.49125911808816825,0.4,1.03,1,1,0.7426824791806436,True
7552,3,0.6577179684269944,0.25,1.0,0,1,0.7515219864687119,True
7553,2,1.0000000000000002,1.0,1.0,0,1,1.0,True
7554,2,0.9999999999999999,1.0,1.0,0,1,1.0,True
7555,3,0.7407136004204278,0.5,1.0,2,1,0.786258209703993,False
7557,3,0.5399934707841797,0.4,1.0,0,1,0.7635686303360771,True
7558,2,0.9335169773682332,1.0,1.0,0,1,1.0,True
7559,2,0.684486836183489,0.42857142857142855,1.0,0,1,0.8373991202691144,True
7560,2,0.9999999999999994,1.0,1.1,1,1,1.0,True
7561,3,0.6946910741783541,0.4,1.015625,1,1,0.8298676032192946,True
7562,2,0.9624598278526123,1.0,1.0,1,1,1.0,True
7563,4,0.5669321160175809,0.5714285714285714,1.0,1,1,0.8465423354361061,True
7564,2,0.9999999999999991,1.0,1.0,0,1,1.0,True
7565,3,0.797123660211604,0.6,1.0076923076923077,0,1,0.9571006162811637,True
7566,3,0.8729959691691467,0.6,1.0,0,1,0.9583333333333333,True
7567,3,0.8768317836171066,1.0,1.015625,1,1,1.0,True
7568,3,0.8136806681128551,0.75,1.015625,1,1,1.0,True
7569,2,1.0000000000000004,1.0,1.1,1,1,1.0,True
7570,4,0.7476006716076032,0.6,1.03,1,1,0.9358764783080205,True
7571,2,0.9516019661663662,1.0,1.0,1,1,1.0,True
7573,2,0.9643704868848063,1.0,1.0,1,1,1.0,True
7574,2,0.6593773631014375,0.5,1.0,1,1,0.8563998222815685,True
7575,2,0.7743981013180723,0.8,1.0,1,1,0.9890277577077453,True
7576,3,0.8671308746698645,0.6,1.0,0,1,0.9583333333333333,True
7577,3,0.5988056765306319,0.5,1.0,2,1,0.7254405280369376,False
7578,3,0.9249481567555071,1.0,1.015625,1,1,1.0,True
7579,4,0.6102870108897226,0.5,1.01,1,1,0.8353610999051193,True
7580,2,1.0000000000000004,1.0,1.0,0,1,1.0,True
7581,4,0.26834564751261525,0.2857142857142857,1.132,0,1,0.5195290870292161,False
7582,2,0.8807449519533388,0.7142857142857143,1.0,0,1,1.0,True
7583,2,0.6619314066475095,0.6,1.0,0,1,0.8991610790394089,True
7585,2,0.90565513112612,1.0,1.0,1,1,1.0,True
7586,2,0.8046248162380414,0.75,1.0,1,1,1.0,True
7587,3,0.6164164144977192,0.5,1.0,0,1,0.8379879871656892,True
7588,4,0.3444098303950128,0.375,1.0,0,1,0.6693304035026245,False
7589,2,0.8364907046686498,0.7142857142857143,1.0526315789473684,0,1,1.0,True
7590,4,0.4221865410006676,0.5,1.1,1,1,0.7547466128098099,True
7591,2,0.8601280778043978,0.6,1.0,1,1,0.9583333333333333,True
7592,3,0.4336470744564736,0.2857142857142857,1.0,0,1,0.670372555719441,True
7593,2,0.6467717542785474,0.8,1.0,0,1,0.9343307518336632,True
7594,4,0.18246391118444147,0.3333333333333333,1.096774193548387,1,1,0.5825638984441257,False
7595,2,1.0,1.0,1.1,0,1,1.0,True
7596,2,0.9562257257462963,1.0,1.0,1,1,1.0,True
7597,2,0.7555811625525922,0.6,1.0,1,1,0.9392966887130156,True
7598,4,0.10319138562897706,0.125,1.0490000000000002,0,1,0.46178440336479964,False
7599,2,0.5548082724050117,0.42857142857142855,1.0,0,1,0.7818225929354812,True
7600,4,0.3644467505946545,0.2,1.0,1,1,0.60500098835009,False
7601,4,0.41726212404997026,0.42857142857142855,1.0666666666666667,1,1,0.7228742436404634,True
7602,3,0.3440162192235843,0.3333333333333333,1.0,2,1,0.5468006018894727,False
7603,2,0.9999999999999997,1.0,1.0,1,1,1.0,True
7604,2,0.9565778956431449,0.75,1.0,0,1,1.0,True
7605,3,0.2248133385479479,0.2222222222222222,1.0578279266572637,0,1,0.5544173567321893,False
7606,2,0.3031446218165114,0.14285714285714285,1.0625,2,1,0.4499191236356478,False
7607,2,0.9584877360966958,1.0,1.0,0,1,1.0,True
7608,2,0.9898904256884996,1.0,1.0,0,1,1.0,True
7609,2,0.6922705697478783,0.6666666666666666,1.03125,0,1,0.9399413552887732,True
7610,3,0.4823249941138233,0.42857142857142855,1.0,0,1,0.7507583308106862,True
7611,4,0.17362564634997477,0.25,1.1,2,1,0.4390538484357035,False
7612,2,0.8949617011779339,0.75,1.0,0,1,1.0,True
7613,3,0.6956076621685243,0.5,1.0277777777777777,1,1,0.87192709331032,True
7614,2,0.9243232303514132,1.0,1.0,0,1,1.0,True
7615,2,0.9524028535224541,1.0,1.0,1,1,1.0,True
7616,4,0.965013531624445,1.0,1.0,1,1,1.0,True
7617,3,0.6140585256044248,0.3333333333333333,1.0,1,1,0.7675330189098328,True
7618,2,0.9083913722831133,1.0,1.0042487446890693,1,1,1.0,True
7619,3,0.6163052437382049,0.5,1.0,0,2,0.787940342554469,False
7620,2,0.951208954232525,0.8333333333333334,1.0,0,1,1.0,True
7621,4,0.5006601889904847,0.375,1.0,1,1,0.7362948429006839,True
7622,2,0.907343947173931,0.6,1.0,0,1,0.9583333333333333,True
7623,2,0.8135140113295742,0.75,1.0,1,1,1.0,True
7624,3,0.5601606086862086,0.5,1.04,0,1,0.8138783561036134,True
7625,2,0.8660347054749321,0.75,1.03,1,1,1.0,True
7626,4,0.5229504668747895,0.5,1.0714285714285714,1,1,0.797931152470148,True
7627,2,1.0,1.0,1.0,1,1,1.0,True
7628,3,0.2979581199263756,0.2857142857142857,1.0,1,1,0.6122201466351134,False
7629,2,0.581419831619811,0.25,1.0714285714285714,0,1,0.718822784979919,True
7630,3,0.6691885361747584,0.3333333333333333,1.0,0,1,0.7911601662971186,True
7631,2,0.6674672658146584,0.2857142857142857,1.0047169811320755,0,1,0.7705812091586632,True
7632,2,0.8269485071657698,0.8333333333333334,1.008846153846154,1,1,1.0,True
7633,2,0.8191442589610392,0.75,1.0207142857142857,1,1,1.0,True
7634,3,0.48616298294718396,0.2857142857142857,1.0,0,1,0.6928793736440312,True
7635,2,0.9072848030522525,0.8,1.0,1,1,1.0,True
7636,2,0.9999999999999997,1.0,1.0,1,1,1.0,True
7637,2,0.7866102567682656,0.75,1.0,1,1,0.9942615386149709,True
7638,2,1.0,1.0,1.0,0,1,1.0,True
7639,2,1.0000000000000007,1.0,1.0,1,1,1.0,True
7640,2,0.7535488109159998,0.6666666666666666,1.0,1,1,0.9662034586465396,True
7641,3,0.7166154732784195,0.4,1.015625,1,1,0.8392637742621798,True
7642,2,0.7663805420322078,0.6,1.0,1,1,0.9439249942042796,True
7643,2,0.9011279922681599,0.8,1.0,1,1,1.0,True
7644,2,0.6496563579692175,0.6,1.0,1,1,0.8939003438915694,True
7645,2,0.9141911283386052,1.0,1.015625,1,1,1.0,True
7646,3,0.6374481371613917,0.42857142857142855,1.0,1,1,0.8172396778310727,True
7647,2,0.9084814490837217,0.5,1.0,0,1,0.9166666666666667,True
7648,2,0.9749152813929249,1.0,1.0,1,1,1.0,True
7649,2,0.9020856494968611,0.75,1.0,0,1,1.0,True
7650,2,0.7143277161507537,0.6,1.0,1,1,0.9216166402550849,True
7651,4,0.37323886528645095,0.2857142857142857,1.0,0,1,0.6444833232180027,False
7652,4,0.11940175738139461,0.2857142857142857,1.1,0,1,0.5356959912586929,False
7653,4,0.12397735637706465,0.16666666666666666,1.125,0,1,0.4080537876536626,False
7654,2,0.9618286492852256,1.0,1.0,0,2,0.9500000000000001,False
7655,4,0.0,0.0,1.04,0,1,0.44999999999999996,False
7656,4,0.9543023364783225,1.0,1.0294117647058822,0,1,1.0,True
7657,4,0.7742390030967181,0.5,1.0,0,2,0.8556262394224031,False
7658,3,0.5395105577532264,0.42857142857142855,1.0,0,2,0.7252664295132877,False
7659,4,0.42094827465165124,0.2,1.04,0,1,0.62921592723166,False
7660,4,0.4363016394471556,0.2857142857142857,1.0,0,1,0.6715102264297333,True
7661,2,1.000000000000001,1.0,1.0,0,1,1.0,True
7662,2,0.965630248515806,1.0,1.0,0,1,1.0,True
7663,4,0.5581838375481409,0.14285714285714285,1.125,0,2,0.534221644663489,False
7664,3,0.8889424968939517,1.0,1.0,0,1,1.0,True
7665,3,0.818560178604839,0.4,1.0,0,1,0.875,True
7666,3,0.4537543923436541,0.4,1.125,0,1,0.6466090252901375,True
7667,3,0.737530294250109,0.6,1.0,0,1,0.9315606022976657,True
7668,3,1.0000000000000007,1.0,1.0,0,1,1.0,True
7669,3,0.19101254402781798,0.0,1.04,0,1,0.48900537601192196,False
7670,3,0.6494514357232463,0.5,1.2142857142857142,0,1,0.6921458534052009,False
7671,4,0.4999071587312749,0.3333333333333333,1.0105263157894737,0,3,0.6686110045356258,False
7672,2,0.9752173407746865,1.0,1.0,0,1,1.0,True
7673,3,0.5890969500496182,0.4,1.0214285714285714,0,1,0.7846129785926936,True
7674,3,0.5999972434223748,0.2,1.125,0,1,0.6259511995619702,False
7675,2,0.9707531749079209,1.0,1.0,0,1,1.0,True
7676,2,0.9411603199457119,0.6666666666666666,1.0,0,2,0.9361111111111112,False
7677,3,0.6690140707933799,0.5,1.0,0,1,0.8605298398638295,True
7678,3,0.7409828380509642,0.625,1.1045655375552281,1,2,0.8134569305932705,False
7679,3,0.7009976609555144,0.4,1.0,1,1,0.8325704261237921,True
7680,4,0.5193242341898114,0.25,1.0,1,1,0.6922103860813478,True
7681,4,0.6803284176901755,0.5,1.0,1,1,0.865378845676742,True
7682,2,0.8840152765222091,0.8333333333333334,1.0,0,1,1.0,True
7683,2,0.8085759007690172,1.0,1.0,1,1,1.0,True
7684,2,0.8773926291092392,1.0,1.0,1,1,1.0,True
7685,3,0.432843369412742,0.2857142857142857,1.25,0,1,0.510028110700699,False
7686,2,0.7545425518737091,0.75,1.0,0,1,0.980518236517304,True
7687,3,0.6393374463553503,0.5714285714285714,1.0,0,1,0.8775731912951501,True
7688,3,0.662578521566366,0.5714285714285714,1.0,0,1,0.8875336520998711,True
7689,2,0.8689074240772278,0.6666666666666666,1.0,0,1,0.9861111111111112,True
7690,2,0.5305783674984552,0.6666666666666666,1.0,0,1,0.8706446971818776,True
7691,4,0.7395611771069969,0.6666666666666666,1.2,0,1,0.8802087584426812,True
7692,4,0.39483637042456793,0.3333333333333333,1.07,0,1,0.6735806666898941,False
7693,2,0.8115930163876666,1.0,1.1,0,1,1.0,True
7694,2,0.6556371532379748,0.6666666666666666,1.0,0,1,0.9242413196416717,True
7695,2,0.8842030159787714,1.0,1.0,0,1,1.0,True
7696,2,0.5636028620984262,0.6,1.1428571428571428,0,1,0.7770202742326588,True
7697,4,0.8049239857961992,0.3333333333333333,1.1764705882352942,0,1,0.7672222222222222,True
7698,3,0.967523837003765,1.0,1.0,0,2,0.9500000000000001,False
7699,2,0.6346763464661059,0.6666666666666666,1.1764705882352942,0,1,0.8352581167394422,True
7700,4,0.600421486193675,0.3333333333333333,1.1333333333333333,0,2,0.6316885734480829,False
7701,4,0.6055013118547324,0.5,1.1428571428571428,0,2,0.7033100860329806,False
7702,4,0.8131959955526411,0.3333333333333333,1.1764705882352942,0,1,0.7672222222222222,True
7703,2,0.5802025655210025,0.5,1.0,0,1,0.8224677661756679,True
7704,4,0.6082676145839977,0.5,1.1764705882352942,0,1,0.7544956443455229,True
7705,2,0.5868550770303588,1.0,1.0,0,1,0.9086521758701538,True
7706,2,1.0000000000000002,1.0,1.0,0,2,0.9500000000000001,False
7707,3,0.3540545074130999,0.16666666666666666,1.2,0,2,0.4566582809548206,False
7708,3,0.509021633401115,0.16666666666666666,1.25,0,1,0.49307276352111273,False
7709,3,0.3600734796307594,0.42857142857142855,1.08,0,1,0.6983648246036588,False
7710,2,0.7168075451417621,0.5,1.0,0,1,0.8810127574417077,True
7711,3,0.45135822866829534,0.25,1.0,0,1,0.663082098000698,True
7712,4,0.3027126072850594,0.2,1.1111111111111112,0,1,0.49854349836026357,False
7713,3,0.4046146205991419,0.16666666666666666,1.2,0,1,0.5283269008916956,False
7714,3,0.4735418726840916,0.25,1.05,0,1,0.6725893740074678,True
7715,4,0.7532530632860149,0.75,1.098901098901099,0,1,0.9799655985511493,True
7716,4,0.387198571969428,0.25,1.0,0,1,0.635585102272612,False
7717,4,0.38966327717456445,0.16666666666666666,1.0,0,1,0.6019191822811625,False
7718,2,0.9467101469518682,1.0,1.0,0,2,0.9500000000000001,False
7719,4,0.6841893811318228,0.4,1.0,0,2,0.7753668776279242,False
7720,2,0.959029773392905,1.0,1.0,0,2,0.9500000000000001,False
7721,2,0.9644482321299508,1.0,1.0,0,2,0.9500000000000001,False
7722,2,0.8819587106755655,0.8,1.02,0,2,0.9500000000000001,False
7723,2,0.9596855092356618,1.0,1.0,0,2,0.9500000000000001,False
7724,3,0.6018975203873669,0.75,1.1368421052631579,0,1,0.8350989373088715,True
7725,3,0.5447414441842741,0.3333333333333333,1.0666666666666667,0,2,0.6878256983011969,False
7726,4,0.38139787388703533,0.5,1.0318181818181817,0,1,0.7372657554753961,False
7727,2,0.701872908121922,0.6666666666666666,1.0526315789473684,0,1,0.9440566431633635,True
7728,4,0.13454644153140619,0.125,1.0666666666666667,0,2,0.4252222844658407,False
7729,3,0.2869964264467471,0.4,1.004626060138782,0,1,0.6551413256200345,False
7730,2,0.7198043638536469,0.5714285714285714,1.0416666666666667,0,1,0.9120590130801345,True
7731,3,0.6048982067982671,0.5,1.2307692307692308,0,1,0.6730516124373527,False
7732,4,0.6009793550023339,0.5,1.0,1,2,0.7813721045248099,False
7733,4,0.5909462902205502,0.5555555555555556,1.0,1,2,0.8002203677664793,False
7734,4,0.17086286976852227,0.16666666666666666,1.2,0,1,0.4281475791071444,False
7735,2,0.6838743071309973,1.0,1.0714285714285714,0,1,0.9502318459132846,True
7736,2,0.33514186153761727,0.5,1.0,0,1,0.7174417501827883,False
7737,3,0.31240209844223504,0.2,1.0666666666666667,0,1,0.5826961374276245,False
7738,2,0.9292819612111303,1.0,1.0222222222222221,1,1,1.0,True
7739,2,0.7036377326816661,0.6,1.0714285714285714,0,1,0.917035218768333,True
7740,2,0.8815603420942207,1.0,1.0,0,1,1.0,True
7741,2,0.945480119453729,1.0,1.0,1,1,1.0,True
7742,2,0.6322632679983884,0.375,1.0666666666666667,0,2,0.7426961624754999,False
7743,2,0.9463333163041596,1.0,1.0,1,1,1.0,True
7744,3,0.2892857174154864,0.4,1.25,0,1,0.49612245032092284,False
7745,3,0.34846124504799353,0.2857142857142857,1.12,0,1,0.5538643431158067,False
7746,2,0.6685314828994914,0.6,1.0434782608695652,0,1,0.901989683147401,True
7747,3,0.3320567634701752,0.2857142857142857,1.0185185185185186,0,1,0.6268338510110274,False
7748,2,0.9728814009159035,1.0,1.0,1,2,0.9500000000000001,False
7749,3,0.7673408998332505,0.6,1.0,1,2,0.8943365761190122,False
7750,3,0.8084430241610953,0.5,1.0714285714285714,0,1,0.9166666666666667,True
7751,3,0.9999999999999994,1.0,1.0,1,1,1.0,True
7752,2,0.7444831605852265,0.6666666666666666,1.2,0,1,0.882318179933351,True
7753,3,0.968633550677615,1.0,1.0,1,2,0.9500000000000001,False
7754,3,0.7971960875961884,0.6,1.0,1,1,0.9571316565888426,True
7755,2,0.20275277639337416,0.0,1.0,0,1,0.4940369041685889,False
7756,2,1.0000000000000007,1.0,1.0,0,2,0.9500000000000001,False
7757,2,0.9057124026780595,0.8,1.0,0,2,0.9500000000000001,False
7758,2,0.6965449755585944,0.6,1.2395999999999998,0,1,0.7539954657155882,False
7759,3,0.2809650097616567,0.25,1.5625,0,1,0.4300564327549957,False
7761,4,0.6505620042722529,0.5,1.1768859597505001,1,1,0.772621811354775,True
7762,3,0.2925036138959325,0.3,1.0384615384615385,0,1,0.6158348821458758,False
7763,4,0.43089680499740995,0.4,1.1333333333333333,0,2,0.5868129164274615,False
7764,4,0.35430165970299066,0.3333333333333333,1.25,0,1,0.49620864780921825,False
7765,3,0.21477694955088367,0.08333333333333333,1.0416666666666667,0,3,0.449190121236093,False
7766,2,0.3665489808610929,0.42857142857142855,1.0,0,1,0.7011400394166588,False
7767,3,0.7680318804465304,0.5,1.0,0,1,0.902966044000894,True
7768,3,0.23051167522333502,0.3333333333333333,1.117121354656632,0,1,0.5231557973179372,False
7769,4,0.12418775940152854,0.14285714285714285,1.0666666666666667,0,1,0.4782233254577979,False
7770,2,0.6804114009502595,1.0,1.0,0,2,0.898747743264397,False
7771,4,0.13457139705403107,0.14285714285714285,1.25,0,1,0.32267345588029905,False
7772,4,0.5211497289927725,0.5,1.0693333333333332,0,1,0.7971594076635692,True
7773,4,0.6042855077627467,0.6,1.2,0,1,0.794455693803082,True
7774,4,0.4400145226867995,0.2222222222222222,1.1111111111111112,0,1,0.56664643564884,False
7775,3,0.4372263354434149,0.42857142857142855,1.2,0,1,0.651430334237654,True
7776,2,0.41007527659643433,0.6,1.0,0,1,0.791222737588948,True
7777,2,0.4998820932757568,0.5,1.0769230769230769,0,1,0.788044706641991,True
7778,4,0.5796642322760717,0.5714285714285714,1.2,0,1,0.771998956689745,True
7779,3,0.5385466221513827,0.5714285714285714,1.2,0,1,0.754377123779164,True
7780,2,0.7397371724447518,0.6666666666666666,1.0,0,1,0.9602841850160047,True
7781,3,0.5141134572635027,0.36363636363636365,1.1,0,1,0.7373256808185574,True
7782,2,0.6711974926771569,0.6666666666666666,1.0,0,1,0.9309100365441784,True
7783,4,0.3278912658242634,0.3,1.0416666666666667,0,1,0.6310010186865891,False
7784,4,0.38715774902690747,0.2727272727272727,1.2,0,1,0.5650373036955144,False
7785,3,0.6966695046856268,0.6666666666666666,1.0,0,1,0.941826613119237,True
7786,3,0.635363568944016,0.6666666666666666,1.0,0,1,0.9155526406585466,True
7787,4,0.704766047474913,0.5714285714285714,1.0,0,1,0.9056140203463914,True
7788,3,0.5411605538674383,0.625,1.0,0,1,0.8578188088003307,True
7789,4,0.5305051724767658,0.42857142857142855,1.1,0,1,0.7714069786805187,True
7790,3,0.5563288836428312,0.5,1.1111111111111112,0,1,0.7322361882278801,True
7791,3,0.44058307173941097,0.5,1.1617400283980894,0,1,0.6826308402692713,True
7792,2,0.31859250092773284,0.6666666666666666,1.0,0,1,0.779793611508711,False
7793,3,0.3574720077930388,0.4,1.0,0,3,0.6353451461970168,False
7794,4,0.36632137439653795,0.375,1.1578947368421053,0,1,0.5987210652175639,False
7795,2,0.4695250905644226,0.5,1.1283497884344147,0,1,0.6950345626228478,True
7796,2,0.6034249082266535,0.6,1.1111111111111112,0,1,0.7940868654304706,True
7798,4,0.3315052260970873,0.14285714285714285,1.0,0,2,0.5170736683273232,False
7799,3,0.09928385036151464,0.25,1.25,0,2,0.3025,False
7800,2,0.5858742874450305,0.5,1.0,0,1,0.8248985041431083,True
7801,4,0.1399239175216361,0.14285714285714285,1.1428571428571428,0,1,0.40496739322355835,False
7802,3,0.4238240202591128,0.42857142857142855,1.02,0,1,0.7256864848729531,True
7803,4,0.32832904187364237,0.3333333333333333,1.1333333333333333,0,2,0.5150775258823547,False
7804,4,0.38471923913051026,0.3333333333333333,1.1111111111111112,0,1,0.5892447532781552,False
7805,4,0.1573540658037977,0.2,1.0,0,2,0.46624698058258,False
7806,3,0.4599435624493576,0.3333333333333333,1.0,0,2,0.6514837489862326,False
7807,3,0.4104300632619381,0.5714285714285714,1.19,0,1,0.6994700271122591,True
7808,2,0.4298508172380983,0.5714285714285714,1.1538461538461537,0,1,0.7077932073877564,True
7809,2,0.8153301136061468,0.7142857142857143,1.0,0,1,1.0,True
7810,2,0.6134853867777906,0.6,1.0,0,1,0.8783984990952436,True
7811,4,0.13498558564203997,0.14285714285714285,1.25,0,2,0.27285096527516,False
7812,4,0.4607803523589821,0.5,1.375,0,1,0.611286817677659,False
7813,3,0.6081859292481385,0.5,1.0166666666666666,0,1,0.8344606363444405,True
7814,2,1.0000000000000002,1.0,1.0,0,1,1.0,True
7815,3,0.8113296866796079,0.75,1.0222222222222221,1,2,0.9500000000000001,False
7816,4,0.30256596190487073,0.2222222222222222,1.0119047619047619,0,1,0.5877399095994419,False
7817,3,0.6462774359021718,0.6,1.1111111111111112,0,1,0.8124522344342642,True
7818,3,0.9686737943274635,1.0,1.0,1,1,1.0,True
7819,3,0.6216980610396237,0.5,1.2,0,1,0.7602515499693625,True
7820,2,0.6646672085176057,0.75,1.125,0,1,0.862000232221831,True
7821,2,0.7737847246751719,0.75,1.0294117647058822,0,1,0.988764882003645,True
7822,4,0.2305388897988529,0.18181818181818182,1.0,0,1,0.5400361475761317,False
7823,2,0.9999999999999999,1.0,1.0,0,2,0.9500000000000001,False
7824,3,0.4879814689274614,0.3333333333333333,1.0,0,2,0.6634999946197058,False
7825,2,0.5198091273805513,0.6666666666666666,1.0,0,1,0.8660293085599189,True
7826,2,0.5956063004647953,0.625,1.09375,0,1,0.8811527001991981,True
7827,4,0.36010236197969364,0.2727272727272727,1.0810810810810811,0,1,0.6334421378181371,False
7828,4,0.1894373241694827,0.1111111111111111,1.1333333333333333,0,1,0.41295991141655075,False
7829,3,0.548333139379122,0.5,1.1363636363636365,0,1,0.7288094406862904,True
7830,3,0.6619986218759103,0.5,1.2,0,1,0.7775232188991996,True
7831,4,0.3272458168635148,0.3,1.0833333333333333,0,1,0.630724397703411,False
7832,3,0.3698347750465888,0.4,1.1764705882352942,0,1,0.6106434750199666,False
7833,2,0.6173547232339738,0.625,1.0,0,1,0.8904734528145603,True
7834,2,0.49361070148274433,0.625,1.2037037037037037,0,2,0.627440300635462,False
7835,2,0.30789062971105396,0.42857142857142855,1.0285714285714285,0,2,0.6260007460666422,False
7836,3,0.4597114413439948,0.3333333333333333,1.0,0,1,0.7013842685125057,True
7837,2,0.7238120575715886,0.75,1.1764705882352942,0,1,0.887348024673538,True
7838,2,0.6930132076971139,0.5,1.1428571428571428,0,1,0.7908151842511442,True
7839,4,0.5537793881869836,0.375,1.3333333333333333,0,1,0.5990602139848977,False
7840,3,0.5918041339948944,0.4444444444444444,1.0,0,1,0.8042917188020446,True
7841,4,0.11680285913753728,0.125,1.0,0,1,0.46761789201132553,False
7842,4,0.4581872360488777,0.2857142857142857,1.0744186046511628,1,1,0.6808897678304714,True
7843,3,0.5943597387781365,0.5,1.0,0,2,0.778535126143011,False
7844,2,0.9134966701292042,0.8,1.0,0,2,0.9500000000000001,False
7845,4,0.3905509683135191,0.21428571428571427,1.2,0,1,0.5421408911819844,False
7847,2,0.7072408246953026,0.8,1.1538461538461537,0,1,0.8802460677265583,True
7848,4,0.8629185763930282,0.8,1.0555555555555556,1,1,1.0,True
7849,4,0.21924865201488525,0.25,1.0,0,1,0.5636065651492366,False
7850,4,0.8131170134975397,0.42857142857142855,1.0,0,2,0.8369047619047619,False
7851,4,0.6588773431760105,0.5,1.0714285714285714,0,1,0.8561855280278141,True
7852,4,0.8669359454722637,0.8,1.0,1,1,1.0,True
7853,3,0.951319071426486,1.0,1.0,1,1,1.0,True
7854,2,0.5265395450722585,1.0,1.0,0,1,0.8828026621738252,True
7855,2,0.5216643020097221,0.5,1.0,0,1,0.7973799389565477,True
7856,3,0.6447398026948747,0.6666666666666666,1.1428571428571428,0,1,0.8395710265517717,True
7857,3,0.42892291762144524,0.3333333333333333,1.008888888888889,0,1,0.6881891869171273,True
7858,4,0.27308282439667825,0.2857142857142857,1.2470588235294118,0,1,0.4415593056938145,False
7859,3,0.358144218427225,0.2727272727272727,1.2444444444444445,0,1,0.4726029334385077,False
7860,3,0.2899980872797829,0.2727272727272727,1.1111111111111112,0,1,0.5233974486610324,False
7861,3,0.5457363249790339,0.42857142857142855,1.0,0,1,0.7779346154672051,True
7862,3,0.732893029083362,0.8,2.9069767441860463,1,2,0.7612398696071553,False
7863,4,0.5930474788107253,0.5,1.5176470588235293,1,2,0.6179727290141205,False
7864,4,0.28652307375444297,0.25,1.135,0,2,0.4624384601804756,False
7865,2,0.6329359189190755,0.3333333333333333,1.0,1,1,0.7756233303303974,True
7866,2,0.6168951161990546,0.2857142857142857,1.128668171557562,0,1,0.6689074307519758,True
7867,2,0.34414445176220626,0.2857142857142857,1.0,0,1,0.6320142888504693,False
7868,2,0.6210229512705002,0.5,1.0,0,1,0.8399622172111667,True
7869,4,0.33268346609517513,0.3,1.0,0,1,0.6330548188026941,False
7870,4,0.8664387640633027,1.0,1.5,1,1,0.8400000000000001,False
7871,3,0.23944288031539596,0.16666666666666666,1.0666666666666667,0,1,0.5375390121986617,False
7872,2,0.5191897898174619,0.6,1.0,1,1,0.8379861003979598,True
7873,2,0.8196238194054614,1.0,1.1428571428571428,0,1,0.92,True
7874,4,0.3851330986152259,0.3333333333333333,1.0,1,2,0.6194221216287477,False
7875,4,0.48277246199097845,0.375,1.0,1,2,0.6786286741866099,False
7876,4,0.5019296076242984,0.5,1.5375,1,2,0.5789222127913661,False
7877,2,0.7897816533021317,0.8,1.008888888888889,0,1,0.9956207085580564,True
7878,3,0.9338944098301546,1.0,1.0,1,1,1.0,True
7879,2,0.9927391308511867,1.0,1.0,1,1,1.0,True
7880,2,0.9951503910974859,1.0,1.0,1,1,1.0,True
7881,2,0.6545435233654314,0.3333333333333333,1.25,0,1,0.6248837322359786,False
7882,2,0.7745970898542959,0.8,1.0,0,2,0.939113038508984,False
7883,4,0.6401281353908855,0.42857142857142855,1.0,0,1,0.8183882485008558,True
7884,4,0.38985573546534646,0.25,1.008888888888889,0,2,0.5867238866280057,False
7885,4,0.6530042189195144,0.6666666666666666,1.1428571428571428,0,2,0.7931129192194745,False
7886,2,0.5008653122273599,0.2727272727272727,1.008888888888889,0,2,0.6437691164957084,False
