cluster_id,supermarkets,product_names,unit_value,unit_type,category,tier,is_known_brand,known_brand,price_min,price_max,price_mean,product_count,supermarket_count,price_range
8760,"ASDA,Morrisons,Sains,Tesco","['Heinz No Added Sugar Sapghetti Hoops', 'Heinz Beanz No Added Sugar', 'Heinz No Added Sugar Baked Beans in a Rich Tomato Sauce', 'Heinz Tomato Ketchup No Added Sugar & Salt']",-1.0,none,food_cupboard,none,True,Heinz,0.9,3.4,2.1125,4,4,2.5
8761,"ASDA,Morrisons,Sains,Tesco","['Heinz Alphabetti Pasta', 'Heinz Classic Passata']",-1.0,none,food_cupboard,none,True,Heinz,1.25,1.25,1.25,4,4,0.0
8762,"ASDA,Morrisons,Sains,Tesco","['Heinz Baked Beans in a Rich Tomato Sauce', 'Heinz Baked Beanz', 'Heinz Baked Beans and Sausages', 'Heinz Baked Beans Five Beanz In Tomato Sauce']",-1.0,none,food_cupboard,none,True,Heinz,1.35,5.25,2.35,4,4,3.9
8763,"ASDA,Morrisons,Sains,Tesco","['Heinz Baked Beans in Tomato Sauce', 'Heinz Baked Beans and Sausages', 'Heinz Baked Beans and Pork Sausages', 'Heinz Plant-Based Vegan Creamy Tomato Soup']",-1.0,none,food_cupboard,none,True,Heinz,1.4,2.25,1.835,4,4,0.8500000000000001
8764,"ASDA,Morrisons,Sains,Tesco","['Heinz Baked Beans Snap Pots', 'Heinz Baked Beans and Pork Sausages', 'Heinz No Added Sugar Baked Beans in a Rich Tomato Sauce', 'Heinz Baked Beans No Added Sugar Snap Pots']",-1.0,none,food_cupboard,none,True,Heinz,0.8,3.5,2.11,4,4,2.7
8765,"ASDA,Morrisons,Sains,Tesco","['Heinz Baked Beans', 'Heinz Beanz', 'Heinz Five Mixed Beans', 'Heinz Baked Beans Snap Pots In Tomato Sauce']",-1.0,none,food_cupboard,none,True,Heinz,1.4,3.75,2.6625,4,4,2.35
8766,"ASDA,Morrisons,Sains,Tesco","['Heinz Baked Beans and Sausages', 'Heinz No Added Sugar Baked Beanz', 'Heinz Spaghetti & Sausages', 'Heinz Baked Beans Curry Beanz']",-1.0,none,food_cupboard,none,True,Heinz,1.35,5.5,2.5625,4,4,4.15
8767,"ASDA,Morrisons,Sains,Tesco","['Heinz No Added Sugar Baked Beans in Tomato Sauce', 'Heinz Beanz No Added Sugar Snap Pots', 'Heinz No Added Sugar Beans in a Rich Tomato Sauce', 'Heinz Hoops No Added Sugar']",-1.0,none,food_cupboard,none,True,Heinz,1.0,3.5,2.56,4,4,2.5
8768,"ASDA,Morrisons,Sains,Tesco","['Heinz No Added Sugar Baked Beans in a Rich Tomato Sauce', 'Heinz No Added Sugar Hoops', 'Heinz Tomato Ketchup 50% Less Sugar', 'Heinz Beanz In Tomato Sauce']",-1.0,none,food_cupboard,none,True,Heinz,0.9,4.5,2.6375,4,4,3.6
8769,"ASDA,Morrisons,Sains,Tesco","['Heinz Beanz in a Rich Tomato Sauce Big Value Pack', 'Heinz Tomato & Lentil Ragu Pasta Sauce', 'Heinz Spaghetti In Tomato Sauce', 'Heinz Tomato Ketchup Bulk Pack']",-1.0,none,food_cupboard,none,True,Heinz,1.5,10.0,4.6875,4,4,8.5
8770,"ASDA,Morrisons,Sains,Tesco","['Heinz Beanz & Vegan Sausages', 'Heinz Spaghetti & Sausages', 'Heinz Vegan Salad Cream']",-1.0,none,food_cupboard,none,True,Heinz,1.4,3.4,2.1975,4,4,2.0
8771,"ASDA,Morrisons,Sains,Tesco","['Heinz Baked Beans Barbecue', 'Heinz Baked Beanz Barbecue', 'Heinz Sticky Barbecue Sauce']",-1.0,none,food_cupboard,none,True,Heinz,1.4,3.4,2.0,4,4,2.0
8772,"ASDA,Tesco","['Heinz Five Mixed Beans', 'Heinz Baked Beans']",-1.0,none,food_cupboard,none,True,Heinz,1.4,9.0,5.2,2,2,7.6
8773,"ASDA,Morrisons,Sains,Tesco","['Heinz Baked Beans Chilli', 'Heinz Baked Beanz Curry', 'Heinz Baked Beans, Curry', 'Heinz Baked Beans Fiery Chilli Beanz']",-1.0,none,food_cupboard,none,True,Heinz,1.4,1.8,1.5,4,4,0.40000000000000013
8774,"ASDA,Morrisons,Sains,Tesco","['Heinz Beanz in a Rich Tomato Sauce', 'Heinz Cherry Tomato & Basil Pasta Sauce', 'Heinz Ravioli In Tomato Sauce', 'Heinz Tomato & Basil Cup Soup']",200.0,g,food_cupboard,none,True,Heinz,1.1,4.25,2.0625,4,4,3.15
8775,"ASDA,Sains,Tesco","['Heinz Baked Beans Curry', 'Heinz Baked Beans Fiery Chilli', 'Heinz Baked Beans In Bbq Sauce']",-1.0,none,food_cupboard,none,True,Heinz,1.4,1.4,1.3999999999999997,3,3,0.0
8776,"ASDA,Morrisons,Sains,Tesco","['Heinz No Added Sugar Baked Beans', 'Heinz No Added Sugar Cream of Tomato Soup', 'Heinz No Added Sugar or Salt Tomato Ketchup', 'Heinz Beanz No Added Sugar In Tomato Sauce']",-1.0,none,food_cupboard,none,True,Heinz,1.0,3.4,1.875,4,4,2.4
8777,"ASDA,Morrisons,Tesco","['Heinz Double Concentrated Tomato Puree', 'Heinz Tomato & Chilli']",-1.0,none,food_cupboard,none,True,Heinz,1.0,1.5,1.3,3,3,0.5
8778,"ASDA,Morrisons,Sains,Tesco","['Heinz Classic Passata', 'Heinz Classic Barbecue Sauce', 'Heinz Classic BBQ Sauce']",-1.0,none,food_cupboard,none,True,Heinz,1.0,3.9,2.925,4,4,2.9
8779,"ASDA,Morrisons,Tesco","['Heinz Curry Passata Tomato Base for Indian Dishes', 'Heinz Tomato Sauce For Lasagne', 'Heinz Curry Tomato Ketchup']",500.0,g,food_cupboard,none,True,Heinz,1.0,3.9,2.6333333333333333,3,3,2.9
8780,"ASDA,Morrisons,Sains,Tesco","['Heinz Seriously Good Mayonnaise', 'Heinz Seriously Good Mayonnaise Light']",-1.0,none,food_cupboard,none,True,Heinz,2.99,3.4,3.1975,4,4,0.4099999999999997
8781,"ASDA,Morrisons,Sains,Tesco","['Heinz Seriously Good Light Mayonnaise', 'Heinz Seriously Good Mayonnaise']",-1.0,none,food_cupboard,none,True,Heinz,2.99,3.4,3.1975,4,4,0.4099999999999997
8782,"ASDA,Morrisons,Sains,Tesco","['Heinz Vegan Mayo', 'Heinz Seriously Good Vegan Mayo', 'Heinz Plant Based Vegan Creamy Tomato Soup', 'Heinz Seriously Good Vegan Mayonnaise']",-1.0,none,food_cupboard,none,True,Heinz,1.7,3.4,2.7725,4,4,1.7
8783,"ASDA,Morrisons,Sains,Tesco","['Heinz Seriously Good Mayonnaise', 'Heinz Seriously Good Truffle Mayonnaise', 'Heinz Seriously Good Light Mayonnaise']",460.0,g,food_cupboard,none,True,Heinz,2.29,2.5,2.4475,4,4,0.20999999999999996
8784,"ASDA,Morrisons,Sains,Tesco","['Heinz Mash Ups Mayomust Mayonnaise Mustard Sauce', 'Heinz Pizza Sauce', 'Heinz Sweet BBQ Sauce', 'Heinz Mayonnaise Seriously Good']",-1.0,none,food_cupboard,none,True,Heinz,1.75,3.0,2.4375,4,4,1.25
8785,"ASDA,Sains,Tesco","['Heinz Mild Yellow Mustard', 'Heinz Yellow Mustard, Mild', 'Heinz Mayomust Mayonnaise Mustard Sauce']",-1.0,none,food_cupboard,none,True,Heinz,1.75,2.5,2.0,3,3,0.75
8786,"ASDA,Morrisons,Sains,Tesco","['Heinz Tomato Ketchup', 'Heinz Plant Based Creamy Tomato Soup', 'Heinz Top Down Ketchup', 'Heinz Tomato Ketchup 50% Less Salt & Sugar']",-1.0,none,food_cupboard,none,True,Heinz,1.7,4.5,3.4,4,4,2.8
8787,"ASDA,Morrisons,Sains,Tesco","['Heinz Truffle Mayonnaise', 'Heinz Seriously Good Vegan Mayonnaise Chilli', 'Heinz Seriously Good Light Mayonnaise', 'Heinz Saucy Mayonnaise Ketchup Sauce']",-1.0,none,food_cupboard,none,True,Heinz,2.0,2.5,2.3225,4,4,0.5
8788,"ASDA,Sains,Tesco","['Heinz Seriously Good Light Mayonnaise', 'Heinz Seriously Good Mayonnaise', 'Heinz Seriously Good Mayonnaise Light']",490.0,g,food_cupboard,none,True,Heinz,2.3,2.5,2.3666666666666667,3,3,0.20000000000000018
8789,"ASDA,Morrisons,Sains,Tesco","['Heinz Mash Ups Mayocue Mayonnaise Bbq Sauce', 'Heinz Garlic Sauce', 'Heinz Saucy Sauce Mayonnaise Ketchup Sauce', 'Heinz Burger Sauce']",-1.0,none,food_cupboard,none,True,Heinz,2.5,3.4,2.85,4,4,0.8999999999999999
8790,"ASDA,Morrisons,Sains,Tesco","['Heinz Salad Cream', 'Heinz Salad Cream Original']",-1.0,none,food_cupboard,none,True,Heinz,2.49,3.75,3.3075,4,4,1.2599999999999998
8791,"ASDA,Morrisons,Sains,Tesco","['Heinz Tomato Ketchup 50% Less Sugar & Salt', 'Heinz Tomato Ketchup 50% Less Sugar And Salt', 'Heinz 50% Less Sugar & Salt Tomato Ketchup', 'Heinz Tomato Ketchup Less Salt & Sugar']",-1.0,none,food_cupboard,none,True,Heinz,3.49,4.0,3.65,4,4,0.5099999999999998
8792,"ASDA,Morrisons,Sains,Tesco","['Heinz Light Salad Cream', 'Heinz Salad Cream 30% Less Fat', 'Heinz Salad Cream Light']",-1.0,none,food_cupboard,none,True,Heinz,2.49,3.75,3.3075,4,4,1.2599999999999998
8793,"ASDA,Morrisons,Sains,Tesco","['Heinz Tomato Ketchup No Added Sugar & Salt', 'Heinz Tomato Ketchup 50% Less Sugar & Salt', 'Heinz No Added Sugar Cream of Tomato Soup', 'Heinz Organic Tomato Ketchup']",-1.0,none,food_cupboard,none,True,Heinz,1.7,4.5,3.175,4,4,2.8
8794,"ASDA,Morrisons,Sains,Tesco","['Heinz 50% Less Sugar & Salt Tomato Ketchup', 'Heinz No Added Sugar & Salt Tomato Ketchup', 'Heinz Organic Tomato Ketchup', 'Heinz Tomato Ketchup Bottle']",-1.0,none,food_cupboard,none,True,Heinz,2.5,3.65,3.2625,4,4,1.15
8795,"ASDA,Sains,Tesco","['Heinz 30% Less Fat Salad Cream', 'Heinz Salad Cream Extra Light', 'Heinz Salad Cream 70% Less Fat']",415.0,g,food_cupboard,none,True,Heinz,2.49,3.4,2.9633333333333334,3,3,0.9099999999999997
8796,"ASDA,Morrisons,Sains","['Heinz Saucy Sauce Mayonnaise Ketchup Sauce', 'Heinz Saucy Sauce Mayon…', 'Heinz Mash Ups Mayomust Mayonnaise Mustard Sauce']",-1.0,none,food_cupboard,none,True,Heinz,2.5,3.4,2.966666666666667,3,3,0.8999999999999999
8797,"ASDA,Sains,Tesco","['Heinz Vegan Salad Cream', 'Heinz Salad Cream Light', 'Heinz Salad Cream']",-1.0,none,food_cupboard,none,True,Heinz,2.5,3.9,3.1333333333333333,3,3,1.4
8798,"ASDA,Sains,Tesco","['Heinz Salad Cream Extra Light 70% Less Fat', 'Heinz Salad Cream', 'Heinz Salad Cream Light']",415.0,g,food_cupboard,none,True,Heinz,2.3,3.9,3.0666666666666664,3,3,1.6
8799,"ASDA,Morrisons,Sains","['Heinz Classic Barbecue Sauce', 'Heinz Sweet Barbecue Sauce', 'Heinz Chip Shop Classic Curry Sauce']",-1.0,none,food_cupboard,none,True,Heinz,3.0,3.4,3.1333333333333333,3,3,0.3999999999999999
8800,"ASDA,Morrisons,Sains","['Heinz Pickle Flavour Tomato Ketchup', 'Heinz Curry Tomato Ketchup', 'Heinz Tomato Ketchup Squeezy']",400.0,ml,food_cupboard,none,True,Heinz,2.3,3.9,3.0666666666666664,3,3,1.6
8801,"ASDA,Morrisons","['Heinz Curry Ketchup', 'Heinz Pickle Flavour Tomato Ketchup']",500.0,ml,food_cupboard,none,True,Heinz,3.0,3.4,3.2,2,2,0.3999999999999999
8802,"ASDA,Morrisons,Sains,Tesco","['Heinz American Style Burger Sauce', 'Heinz Burger Sauce', 'Heinz Turkish Style Garlic Sauce']",-1.0,none,food_cupboard,none,True,Heinz,2.5,3.4,2.85,4,4,0.8999999999999999
8803,"ASDA,Morrisons,Sains,Tesco","['Heinz Turkish Style Garlic Sauce', 'Heinz Chip Sauce', 'Heinz Thai Style Sweet Chilli Dipping Sauce']",-1.0,none,food_cupboard,none,True,Heinz,2.5,3.39,2.8475,4,4,0.8900000000000001
8804,"ASDA,Sains,Tesco","['Heinz Thai Style Sweet Chilli Sauce', 'Heinz Tomato & Chilli Pasta Sauce', 'Heinz Tomato And Chilli Pasta Sauce']",-1.0,none,food_cupboard,none,True,Heinz,1.5,3.0,2.0,3,3,1.5
8807,"ASDA,Morrisons,Sains,Tesco","['Heinz Tomato Sauce for Bolognese', 'Heinz Spaghetti Bolognese', 'Heinz Spaghetti Hoops Snap Pots In Tomato Sauce']",-1.0,none,food_cupboard,none,True,Heinz,1.35,2.75,2.0225,4,4,1.4
8808,"ASDA,Morrisons,Sains,Tesco","['Heinz Tomato & Chilli Pasta Sauce', 'Heinz Bolognese Pasta Sauce', 'Heinz Thomas The Tank Engine Pasta Shapes In Tomato Sauce', 'Heinz Minions Pasta Shapes In Tomato Sauce']",-1.0,none,food_cupboard,none,True,Heinz,0.85,2.0,1.3125,4,4,1.15
8809,"ASDA,Sains,Tesco","['Heinz Tomato Grana Padano & Mascarpone Pasta Sauce', 'Heinz Sundried Cherry Tomato & Basil Pasta Sauce', 'Heinz Spaghetti In Tomato Sauce']",-1.0,none,food_cupboard,none,True,Heinz,0.85,2.0,1.45,3,3,1.15
8810,"ASDA,Sains,Tesco","['Heinz Sundried Cherry Tomato & Basil Pasta Sauce', 'Heinz Despicable Me Minions Pasta Shapes in Tomato Sauce', 'Heinz Baked Beans In Tomato Sauce']",-1.0,none,food_cupboard,none,True,Heinz,0.65,2.0,1.1833333333333333,3,3,1.35
8811,"ASDA,Sains,Tesco","['Heinz Mediterranean Veggies & Chunky Tomatoes Pasta Sauce', 'Heinz Mediterranean Style Aioli Sauce', 'Heinz Peeled Tomatoes']",-1.0,none,food_cupboard,none,True,Heinz,1.25,2.0,1.75,3,3,0.75
8812,"ASDA,Morrisons,Sains,Tesco","['Heinz White Pasta Sauce for Lasagne', 'Heinz White Sauce For Lasagne', 'Heinz Tomato Sauce for Bolognese', 'Heinz Tomato Sauce For Bolognese Pasta Sauce']",470.0,g,food_cupboard,none,True,Heinz,1.5,3.0,2.0,4,4,1.5
8813,"ASDA,Sains,Tesco","['Heinz Tomato Pasta Sauce for Bolognese', 'Heinz Spaghetti Hoops in Tomato Sauce', 'Heinz Spaghetti Hoops In Tomato Sauce']",490.0,g,food_cupboard,none,True,Heinz,0.85,3.0,1.95,3,3,2.15
8814,"ASDA,Morrisons,Sains,Tesco","['Heinz Tomato Pasta Sauce for Lasagne', 'Heinz Spaghetti in Tomato Sauce Multipack', 'Heinz Tomato Grana Padano & Mascarpone Pasta Sauce', 'Heinz Beanz In Tomato Sauce']",490.0,g,food_cupboard,none,True,Heinz,0.8,2.99,1.8225,4,4,2.1900000000000004
8815,"ASDA,Morrisons,Sains,Tesco","['Heinz Sundried Cherry Tomato & Basil', 'Heinz Cream of Tomato & Basil Cup Soup', 'Heinz Sundried Cherry Tomato & Basil Pasta Sauce', 'Heinz Sun Dried Cherry Tomato And Basil Pasta Sauce']",-1.0,none,food_cupboard,none,True,Heinz,1.49,2.5,1.8725,4,4,1.01
8816,"Morrisons,Sains,Tesco","['Heinz Spaghetti', 'Heinz No Added Sugar Spaghetti Hoops', 'Heinz Spaghetti & Sausages In Tomato Sauce']",-1.0,none,food_cupboard,none,True,Heinz,1.25,2.0,1.5,3,3,0.75
8818,"Morrisons,Sains,Tesco","['Heinz Disney Frozen Snap Pot', 'Heinz Disney Frozen Pasta Shapes Snap Pots']",-1.0,none,food_cupboard,none,True,Heinz,3.25,3.5,3.3333333333333335,3,3,0.25
8819,"Morrisons,Sains,Tesco","['Heinz Peppa Pig Snap Pot', 'Heinz Peppa Pig Pasta Shapes Snap Pots']",-1.0,none,food_cupboard,none,True,Heinz,3.25,3.5,3.3333333333333335,3,3,0.25
8820,"Morrisons,Sains","['Heinz Cream of Tomato Cup Soup', 'Heinz Cream of Tomato Cup Packet Soup']",-1.0,none,food_cupboard,none,True,Heinz,1.49,1.5,1.495,2,2,0.010000000000000009
8821,"Morrisons,Sains","['Heinz Cream of Chicken Cup Soup 4 Sachets', 'Heinz Cream of Mushroom Soup']",-1.0,none,food_cupboard,none,True,Heinz,1.49,3.75,2.62,2,2,2.26
8822,"Morrisons,Sains,Tesco","['Heinz Original Sandwich Spread', 'Heinz Sandwich Spread']",-1.0,none,food_cupboard,none,True,Heinz,1.7,2.35,2.066666666666667,3,3,0.6500000000000001
8823,"Morrisons,Sains","['Heinz Minestrone Cup Soup', 'Heinz Minestrone Cup Packet Soup']",-1.0,none,food_cupboard,none,True,Heinz,1.49,1.5,1.495,2,2,0.010000000000000009
8824,"Morrisons,Sains","['Heinz Oxtail Cup Soup', 'Heinz Cream of Tomato Soup']",-1.0,none,food_cupboard,none,True,Heinz,1.49,3.75,2.62,2,2,2.26
8826,"Morrisons,Sains","['Heinz Classic Vegetable Soup', 'Heinz Spring Vegetable Soup']",-1.0,none,food_cupboard,none,True,Heinz,1.7,4.49,3.095,2,2,2.79
8829,"Sains,Tesco","['Heinz Baked Beans and Pork Sausages', 'Heinz Baked Beans & Sausages']",415.0,g,food_cupboard,none,True,Heinz,2.0,5.5,3.75,2,2,3.5
8831,"Sains,Tesco","['Heinz Baked Beans and Vegan Sausages', 'Heinz Baked Beans No Added Sugar']",415.0,g,food_cupboard,none,True,Heinz,0.8,2.0,1.4,2,2,1.2
8835,"Sains,Tesco","['Heinz Tomato Mascarpone & Grana Padano Pasta Sauce', 'Heinz Ravioli In Tomato Sauce']",490.0,g,food_cupboard,none,True,Heinz,2.0,2.5,2.25,2,2,0.5
8836,"Sains,Tesco","['Heinz Baked Beans No Added Sugar in a Rich Tomato Sauce Great Value Pack', 'Heinz Hoops No Added Sugar']",200.0,g,food_cupboard,none,True,Heinz,0.85,3.0,1.925,2,2,2.15
8837,"Sains,Tesco","['Heinz Tomato Pasta Sauce for Bolognese', 'Heinz Spaghetti Bolognese']",490.0,g,food_cupboard,none,True,Heinz,2.0,2.5,2.25,2,2,0.5
8845,"ASDA,Morrisons","['Weight Watchers from Heinz Chicken Curry Frozen Ready Meal', 'Weight Watchers from Heinz Beef…']",-1.0,none,frozen,none,True,Heinz,2.0,2.49,2.245,2,2,0.4900000000000002
8846,"ASDA,Morrisons","['Weight Watchers from Heinz Beef Lasagne Frozen Ready Meal', 'Weight Watchers from Heinz Salmon & Bro…']",-1.0,none,frozen,none,True,Heinz,2.0,2.49,2.245,2,2,0.4900000000000002
8847,"ASDA,Morrisons","['Weight Watchers from Heinz Salmon & Broccoli Melt Frozen Ready Meal', 'Weight Watchers from Heinz Chicken & Le…']",-1.0,none,frozen,none,True,Heinz,2.0,2.49,2.245,2,2,0.4900000000000002
8848,"ASDA,Morrisons","['Weight Watchers from Heinz Chicken Sweet & Sour Frozen Ready Meal', 'Weight Watchers from Heinz Chicke…']",-1.0,none,frozen,none,True,Heinz,2.0,2.49,2.245,2,2,0.4900000000000002
8849,"ASDA,Morrisons","['Weight Watchers from Heinz Chicken Tikka Masala Frozen Ready Meal', 'Weight Watchers from Heinz Beef L…']",-1.0,none,frozen,none,True,Heinz,2.0,2.49,2.245,2,2,0.4900000000000002
8850,"ASDA,Morrisons","['Weight Watchers from Heinz Chicken & Lemon Risotto Frozen Ready Meal', 'Weight Watchers from Heinz Ch…']",-1.0,none,frozen,none,True,Heinz,2.0,2.49,2.245,2,2,0.4900000000000002
8851,"ASDA,Morrisons,Sains,Tesco","[""Hellmann's Real Squeezy Mayonnaise"", ""Hellmann's Real Mayonnaise"", ""Hellmann's Tomato Ketchup Sauce Squeezy""]",-1.0,none,food_cupboard,none,True,Hellmann'S,1.9,3.0,2.4725,4,4,1.1
8852,"ASDA,Morrisons,Sains,Tesco","[""Hellmann's Squeezy Mayonnaise light"", ""Hellmann's Real Squeezy Mayonnaise"", ""Hellmann's Light Mayonnaise Squeezy""]",-1.0,none,food_cupboard,none,True,Hellmann'S,2.5,3.9,3.1,4,4,1.4
8853,"ASDA,Morrisons,Sains,Tesco","[""Hellmann's Lighter than Light Mayonnaise"", ""Hellmann's Light Mayonnaise"", ""Hellmann's Real Mayonnaise"", ""Hellmann's Real Mayonnaise Squeezy""]",-1.0,none,food_cupboard,none,True,Hellmann'S,2.49,3.9,3.0475,4,4,1.4099999999999997
8854,"ASDA,Morrisons,Sains,Tesco","[""Hellmann's Squeezy Real Mayonnaise"", ""Hellmann's Garlic Squeezy Mayonnaise"", ""Hellmann's Light Squeezy Mayonnaise"", ""Hellmann's Light Mayonnaise Squeezy""]",-1.0,none,food_cupboard,none,True,Hellmann'S,1.99,2.5,2.37,4,4,0.51
8855,"ASDA,Morrisons,Sains,Tesco","[""Hellmann's Real Mayonnaise"", ""Hellmann's Ketchup"", ""Hellmann's Light Mayonnaise"", ""Hellmann's Lighter Than Light Mayonnaise Squeezy""]",-1.0,none,food_cupboard,none,True,Hellmann'S,2.49,2.99,2.7325,4,4,0.5
8856,"ASDA,Morrisons,Sains,Tesco","[""Hellmann's Mayonnaise Real"", ""Hellmann's Light Squeezy Mayonnaise"", ""Hellmann's Plant Based Vegan Mayonnaise"", ""Hellmann's Real Mayonnaise Squeezy""]",-1.0,none,food_cupboard,none,True,Hellmann'S,2.49,3.9,3.185,4,4,1.4099999999999997
8857,"ASDA,Morrisons,Sains,Tesco","[""Hellmann's Light Mayonnaise"", ""Hellmann's Lighter Than Light Mayonnaise"", ""Hellmann's Light Squeezy Mayonnaise"", ""Hellmann's Light Mayonnaise Squeezy""]",-1.0,none,food_cupboard,none,True,Hellmann'S,2.65,3.9,3.2625,4,4,1.25
8858,"ASDA,Morrisons,Tesco","[""Hellmann's Chunky Burger Table Sauce"", ""Hellmann's Garlic & Herb Sauce"", ""Hellmann's Cheese Sauce Squeezy""]",-1.0,none,food_cupboard,none,True,Hellmann'S,1.99,2.6,2.1966666666666668,3,3,0.6100000000000001
8859,"ASDA,Morrisons,Sains,Tesco","[""Hellmann's Mayonnaise Light"", ""Hellmann's Vegan Mayonnaise"", ""Hellmann's Lighter than Light Squeezy Mayonnaise"", ""Hellmann's Real Mayonnaise Squeezy""]",-1.0,none,food_cupboard,none,True,Hellmann'S,2.0,3.75,2.9375,4,4,1.75
8860,"ASDA,Morrisons,Sains,Tesco","[""Hellmann's Mayonnaise Roasted Garlic"", ""Hellmann's Ketchup"", ""Hellmann's Real Squeezy Mayonnaise"", ""Hellmann's Light Mayonnaise Jar""]",-1.0,none,food_cupboard,none,True,Hellmann'S,2.0,3.0,2.4375,4,4,1.0
8861,"ASDA,Sains,Tesco","[""Hellmann's Light Squeezy Mayonnaise"", ""Hellmann's Lighter than Light Mayonnaise"", ""Hellmann's Real Mayonnaise Jar""]",-1.0,none,food_cupboard,none,True,Hellmann'S,2.5,3.0,2.766666666666667,3,3,0.5
8862,"ASDA,Morrisons,Sains,Tesco","[""Hellmann's Vegan Squeezy Mayo"", ""Hellmann's Chilli Chargrill Mayo"", ""Hellmann's Garlic Squeezy Mayonnaise"", ""Hellmann's Vegan Mayonnaise Squeezy""]",-1.0,none,food_cupboard,none,True,Hellmann'S,1.99,3.4,2.835,4,4,1.41
8863,"ASDA,Sains,Tesco","[""Hellmann's Mayonnaise Vegan"", ""Hellmann's Real Mayonnaise"", ""Hellmann's Real Mayonnaise Jar""]",475.0,g,food_cupboard,none,True,Hellmann'S,2.65,3.4,3.016666666666667,3,3,0.75
8864,"ASDA,Sains,Tesco","[""Hellmann's Chilli Charger Squeezy Mayonnaise"", ""Hellmann's Vegan Squeezy Mayo"", ""Hellmann's Chilli Charger Mayonnaise Squeezy""]",-1.0,none,food_cupboard,none,True,Hellmann'S,2.0,3.4,2.6666666666666665,3,3,1.4
8865,"ASDA,Sains,Tesco","[""Hellmann's Coronation Squeezy Mayonnaise"", ""Hellmann's Garlic Vegan Mayonnaise"", ""Hellmann's Vegan Mayonnaise Jar""]",-1.0,none,food_cupboard,none,True,Hellmann'S,2.6,3.8,3.0,3,3,1.1999999999999997
8866,"ASDA,Morrisons,Sains,Tesco","[""Hellmann's Garlic and Herb Sauce"", ""Hellmann's Cheese Sauce"", ""Hellmann's Creamy Garlic & Herb Sauce"", ""Hellmann's Garlic & Herb Sauce Squeezy""]",-1.0,none,food_cupboard,none,True,Hellmann'S,1.99,2.6,2.2975000000000003,4,4,0.6100000000000001
8867,"ASDA,Sains,Tesco","[""Hellmann's Fat Free Vinaigrette"", ""Hellmann's Fat Free Vinaigrette Salad Dressing""]",-1.0,none,food_cupboard,none,True,Hellmann'S,1.5,1.7,1.5666666666666667,3,3,0.19999999999999996
8868,"ASDA,Morrisons,Sains,Tesco","[""Hellmann's Real Caesar Salad Dressing & Dip"", ""Hellmann's Caesar Salad Dressing"", ""Hellmann's Real Thousand Island Salad Dressing & Dip"", ""Hellmann's Real Thousand Island Salad Dressing & Dip Sauce""]",-1.0,none,food_cupboard,none,True,Hellmann'S,1.5,1.99,1.6724999999999999,4,4,0.49
8869,"ASDA,Morrisons,Sains","[""Hellmann's Real Thousand Island Salad Dressing & Dip"", ""Hellmann's Salad Dressings Thousand Island"", ""Hellmann's Real Honey & Mustard Salad Dressing & Dip""]",-1.0,none,food_cupboard,none,True,Hellmann'S,1.5,2.0,1.7333333333333334,3,3,0.5
8870,"ASDA,Morrisons","[""Hellmann's Real Honey & Mustard Salad Dressing & Dip"", ""Hellmann's Salad Dressi…""]",-1.0,none,food_cupboard,none,True,Hellmann'S,1.7,2.0,1.85,2,2,0.30000000000000004
8871,"ASDA,Sains,Tesco","[""Hellmann's Vegan Mayo"", ""Hellmann's Vegan Mayonnaise"", ""Hellmann's Vegan Mayonnaise Jar""]",-1.0,none,food_cupboard,none,True,Hellmann'S,2.5,3.5,2.8666666666666667,3,3,1.0
8872,"Sains,Tesco","[""Hellmann's Light Mayonnaise"", ""Hellmann's Garlic Squeezy Mayonnaise""]",600.0,g,food_cupboard,none,True,Hellmann'S,2.0,3.0,2.5,2,2,1.0
8873,"Sains,Tesco","[""Hellmann's Light Mayonnaise"", ""Hellmann's Light Mayonnaise Jar""]",580.0,ml,food_cupboard,none,True,Hellmann'S,2.65,3.5,3.075,2,2,0.8500000000000001
8874,"Sains,Tesco","[""Hellmann's Squeezy Mayonnaise Chilli Charger"", ""Hellmann's Chilli Charger Mayonnaise Squeezy""]",250.0,ml,food_cupboard,none,True,Hellmann'S,2.0,2.6,2.3,2,2,0.6000000000000001
8875,"Sains,Tesco","[""Hellmann's Cheese Flavour Sauce Squeeze"", ""Hellmann's AVOCADO SAUCE""]",250.0,ml,food_cupboard,none,True,Hellmann'S,2.0,2.6,2.3,2,2,0.6000000000000001
8877,"ASDA,Morrisons,Sains,Tesco","[""Hendrick's Gin"", ""Hendrick's Grand Cabaret Gin""]",-1.0,none,drinks,none,True,Hendrick'S,27.0,31.0,28.125,4,4,4.0
8878,"ASDA,Morrisons,Sains,Tesco","[""Hendrick's Flora Adora Gin"", ""Hendrick's Gin"", ""HENDRICK'S FLORA ADORA GIN""]",-1.0,none,drinks,none,True,Hendrick'S,27.0,32.5,30.5,4,4,5.5
8879,"ASDA,Morrisons","[""Hendrick's Gin Miniature"", ""Hendrick's Gin""]",-1.0,none,drinks,none,True,Hendrick'S,4.0,32.5,18.25,2,2,28.5
8880,"Sains,Tesco","['Hennessy VS Cognac', 'Hennessy Very Special Cognac']",700.0,ml,drinks,none,True,Hennessy,37.5,37.5,37.5,2,2,0.0
