ensemble_cluster_id,cluster_size,min_cos,min_jac,size_ratio,n_brands,n_cats,confidence_score,likely_good
9175,4,0.0,0.0,1.1,1,2,0.39999999999999997,False
9176,4,0.37911866786137355,0.375,1.0179640718562875,1,2,0.6342056195596363,False
9178,4,0.11523760110163704,0.0,1.1666666666666667,0,2,0.32653040047213017,False
9180,4,0.10603145934867436,0.08333333333333333,1.0172043010752687,1,2,0.4025849111494319,False
9184,3,0.010226230695401864,0.0,1.112449494949495,0,2,0.32,False
9185,2,0.7433072220712375,0.75,1.0054545454545454,2,1,0.8707030951733874,False
9186,2,0.7453851188664542,0.4444444444444444,1.0,1,2,0.8201121408898561,False
9187,2,0.8982491256818949,1.0,1.1111111111111112,0,2,0.8700000000000001,False
9188,2,0.8038140721885331,0.8,1.0227272727272727,0,1,1.0,True
9189,3,0.07426641038122504,0.0,1.0,0,2,0.39999999999999997,False
9190,4,0.26566081669625924,0.1,1.0054545454545454,2,3,0.36599749286982536,False
9191,2,0.9781406702799799,1.0,1.0,0,2,0.9500000000000001,False
9193,3,0.01148710214167767,0.0,1.0,0,2,0.39999999999999997,False
9194,4,0.14593600829811215,0.25,1.0327911179963851,0,2,0.482186860699191,False
9195,2,0.8225408554186081,0.75,1.0,0,2,0.9500000000000001,False
9196,4,0.34680047739361036,0.2857142857142857,1.037037037037037,0,2,0.5831525855496426,False
9197,3,0.2129053936284436,0.14285714285714285,1.0,0,1,0.5162451686979044,False
9198,2,0.5771794835402287,0.5,1.0080645161290323,1,1,0.821172159612479,True
9200,3,0.6893166586427362,0.4,1.105263157894737,0,2,0.6975642822754585,False
9201,4,0.09408014773380621,0.1,1.1764705882352942,1,2,0.32,False
9203,3,0.9545859033871311,1.0,1.0,0,1,1.0,True
9204,4,0.275932078031721,0.14285714285714285,1.0,0,2,0.4932566048707376,False
9205,4,0.006130624656580737,0.0,1.0746268656716418,0,1,0.44999999999999996,False
9207,3,0.7285647599848755,0.6,1.0153846153846153,0,1,0.9277182304697085,True
9208,2,0.9496025822740229,1.0,1.0,0,2,0.9500000000000001,False
9209,3,0.1667281737164738,0.0,1.12,0,1,0.39859778873563156,False
9210,3,0.1343093964978942,0.2,1.125,0,2,0.37637069373719273,False
9211,4,0.5907707516831433,0.3333333333333333,1.0,0,1,0.7575525443721408,True
9212,3,0.729814616917438,0.5714285714285714,1.0,0,2,0.8663491215360449,False
9214,3,0.5028559057836849,0.5,1.0,1,2,0.7393191977168174,False
9215,3,0.7394632217518843,0.6,1.0,0,1,0.9323889997984267,True
9216,2,0.8145732351574922,0.75,1.0,0,1,1.0,True
9217,3,0.5273757309072726,0.14285714285714285,1.0,0,1,0.6510181703888311,False
9218,3,0.14834323389950357,0.14285714285714285,1.1428571428571428,0,1,0.4085756716712158,False
9220,4,0.28438753095764435,0.2857142857142857,1.0,1,2,0.5564041799342285,False
9221,4,0.34806925395622723,0.3333333333333333,1.0,0,1,0.653537616774891,False
9222,4,0.3638633822376503,0.125,1.1764705882352942,1,2,0.44350097333994537,False
9223,3,0.819089224756557,1.0,1.0,1,1,1.0,True
9224,2,0.7995609044065352,0.75,1.0,1,2,0.9498118161742294,False
9225,3,0.7265879969464373,0.625,1.0,1,2,0.8872877129770448,False
9226,2,0.8516328380121554,1.0,1.0,0,1,1.0,True
9227,2,0.9654246186510711,1.0,1.0,1,1,1.0,True
9228,2,0.7301003030613784,0.5,1.0,1,1,0.8867096536929717,True
9229,3,0.5697814537696492,0.5555555555555556,1.0,0,1,0.8411497235732359,True
9230,4,0.4713063658787688,0.5,1.0,1,1,0.7757979663289962,True
9232,3,0.25659701765943943,0.125,1.1666666666666667,0,1,0.4475296742349978,False
9233,4,0.574892970149673,0.4,1.0,0,1,0.7785255586355742,True
9234,3,0.4010472933580128,0.4,1.0,0,1,0.7040202685820055,True
9235,3,0.4333387350327976,0.25,1.0285714285714285,0,1,0.655359457871199,True
9237,3,0.8755724660907213,0.8571428571428571,1.015383053256841,1,2,0.9500000000000001,False
9238,3,0.9671431266836769,1.0,1.0,0,1,1.0,True
9239,4,0.004080806867908138,0.0,1.1111111111111112,1,1,0.37,False
9240,2,0.8514330662441847,1.0,1.0,1,2,0.9500000000000001,False
9241,4,0.007969831023442937,0.0,1.0714285714285714,0,1,0.44999999999999996,False
9242,3,0.1497871198329437,0.09090909090909091,1.1045655375552281,1,1,0.3913373370712616,False
9243,3,0.0707723606368286,0.16666666666666666,1.0,1,1,0.47777777777777775,False
9246,3,0.48146860897560273,0.375,1.0,1,1,0.7280698800371631,True
9247,4,0.17748856354763679,0.09090909090909091,1.1428571428571428,1,1,0.4032093843775586,False
9248,4,0.0033095724972191094,0.0,1.0526315789473684,1,2,0.39999999999999997,False
9251,4,0.6660041211204792,0.5,1.0004502025911661,1,2,0.8092398614325865,False
9252,2,0.790940051871793,0.8,1.0,1,2,0.9461171650879113,False
9253,4,0.15328331916835242,0.16666666666666666,1.1764705882352942,0,2,0.37061348599278593,False
9254,4,0.0,0.0,1.12,0,1,0.37,False
9255,4,0.42732694224428236,0.4,1.0,2,2,0.5602829752475497,False
9256,3,0.8564547401422811,0.5,1.0,0,1,0.9166666666666667,True
9257,4,0.28601581087206535,0.3333333333333333,1.1363636363636365,2,1,0.44194328402453587,False
9258,4,0.0018121498686734852,0.0,1.0625,1,1,0.44999999999999996,False
9259,4,0.805688008755173,1.0,1.0,1,1,1.0,True
9260,4,0.4227824535423419,0.2,1.04,0,1,0.6300020038990989,False
9261,3,0.9516617090013266,1.0,1.0,1,1,1.0,True
9262,3,0.3653252980531808,0.2222222222222222,1.0,1,1,0.6146367679487177,False
9264,3,0.292966230385719,0.5,1.0666666666666667,0,1,0.6993664796891177,False
9266,3,0.6141831990463942,0.75,1.0,1,2,0.8703642281627405,False
9267,4,0.0,0.0,1.1764705882352942,1,1,0.37,False
9268,4,0.0,0.0,1.1111111111111112,1,2,0.32,False
9269,4,0.0,0.0,1.0302857142857142,0,1,0.44999999999999996,False
9270,3,0.9508761906230699,1.0,1.0,0,2,0.9500000000000001,False
9272,3,0.3842741446750611,0.2857142857142857,1.0,0,1,0.6492127286702642,False
9274,3,0.9469194879192558,1.0,1.0,1,1,1.0,True
9275,4,0.358183545219958,0.16666666666666666,1.0,0,2,0.5384278685863313,False
9276,4,0.0,0.0,1.1278195488721805,1,2,0.32,False
9277,2,0.9302383620376733,1.0,1.0,1,1,1.0,True
9279,2,0.9190841657061083,1.0,1.002865329512894,1,2,0.9500000000000001,False
9280,2,0.8647249181788459,0.6,1.125,0,1,0.8783333333333333,True
9281,4,0.7301379277001403,0.4,1.0004301849795412,1,1,0.8450591118714887,True
9283,4,0.13525071639001948,0.125,1.1013215859030836,1,2,0.34552411654810355,False
9287,2,0.9664497444475854,1.0,1.0,0,1,1.0,True
9289,4,0.08672915665577981,0.14285714285714285,1.12,1,1,0.3878571428571428,False
9290,3,0.3880226717268154,0.25,1.0,0,1,0.6359382878829208,False
9292,4,0.7379352360912073,0.6666666666666666,1.0140845070422535,1,2,0.9095119265787713,False
9293,2,0.7336088555209844,1.0,1.0,0,1,0.9715466523661362,True
9294,2,0.45745434002224444,0.5,1.0411764705882354,0,1,0.7698613838190571,True
9298,3,0.4738360242273548,0.18181818181818182,1.0,1,1,0.6443063480454897,False
9299,4,0.3532464359768209,0.375,1.0,0,1,0.6731175201805423,False
9300,4,0.09643622744691088,0.0,1.0714285714285714,0,1,0.44999999999999996,False
9301,4,0.2783191429371319,0.2222222222222222,1.0,0,1,0.5773484157561253,False
9302,3,0.40821026708185565,0.5,1.0785824345146378,1,1,0.7487567811303191,True
9303,4,0.34373663233326124,0.25,1.0210526315789474,1,1,0.6169585567142548,False
9306,4,0.41334154694849934,0.2222222222222222,1.0,1,1,0.6352151603324256,False
9307,4,0.10395829474274469,0.1,1.0,0,2,0.40169641203260487,False
9309,4,0.09875099897063139,0.0,1.0079798404031919,0,2,0.39999999999999997,False
9310,4,0.07198293442384374,0.125,1.1,0,2,0.41041666666666665,False
9311,3,0.4625450173585838,0.2,1.0,0,1,0.6470431026774883,False
9312,2,0.8545219052035922,1.0,1.0211267605633803,0,1,1.0,True
9313,4,0.0036857028418448966,0.0,1.12,1,1,0.37,False
9314,3,0.20121111518457283,0.0,1.1363636363636365,0,1,0.41337619222195976,False
9315,4,0.32438921775940044,0.25,1.0894736842105264,1,1,0.6086668076111716,False
9317,2,0.899855297974005,0.75,1.0,0,1,1.0,True
9319,4,0.4059528026168462,0.5,1.0,0,1,0.7477892963596008,True
9320,2,0.798436345698432,0.5,1.0377032168799722,0,1,0.9159965291088519,True
9321,3,0.7544557522846793,0.6,1.0,1,1,0.9388143700267673,True
9322,3,0.44734166099449013,0.4,1.0,1,1,0.7238607118547815,True
9323,2,0.9619992454949131,1.0,1.0,0,1,1.0,True
9324,4,0.0,0.0,1.1320754716981132,0,1,0.37,False
9325,2,0.979869028838387,1.0,1.0,1,1,1.0,True
9326,4,0.2516795700161038,0.16666666666666666,1.0384615384615385,0,2,0.49278330778467944,False
9327,2,0.8216508704296882,0.8,1.0,0,1,1.0,True
9328,4,0.0,0.0,1.0588235294117647,1,1,0.44999999999999996,False
9329,2,0.8808819655756506,0.8333333333333334,1.0,0,1,1.0,True
9330,2,0.956910474577782,1.0,1.0,0,1,1.0,True
9331,4,0.0034385402883649286,0.0,1.1428571428571428,1,1,0.37,False
9332,3,0.7161570754219535,0.6666666666666666,1.0,1,1,0.9501784291490911,True
9333,2,0.9051142098703223,0.875,1.0,1,1,1.0,True
9334,2,0.8577283601641357,0.5,1.0294117647058822,0,1,0.9166666666666667,True
9335,4,0.6995273027246801,0.42857142857142855,1.03125,0,3,0.7938450345010534,False
9336,4,0.3920494817818614,0.375,1.0153846153846153,1,1,0.6897473969541311,False
9337,3,0.1413148004646292,0.14285714285714285,1.0,1,1,0.4855634859134125,False
9338,3,0.39368049429713275,0.5,1.0222222222222221,0,1,0.7425297356511521,False
9339,4,0.08822252221926567,0.1,1.0810810810810811,0,1,0.44999999999999996,False
9341,2,0.7419109124149691,0.2857142857142857,1.0054545454545454,0,1,0.8024856291302249,True
9342,3,0.8465391220729576,0.5,1.0,0,1,0.9166666666666667,True
9345,3,0.5108035390960194,0.4,1.0005002501250626,1,1,0.7510586596125799,True
9346,4,0.0,0.0,1.1764705882352942,0,1,0.37,False
9347,3,0.6963580910062599,0.4,1.105263157894737,0,2,0.7005820390026829,False
9348,2,0.967817780313364,1.0,1.0294117647058822,0,1,1.0,True
9349,4,0.12778505381811067,0.1111111111111111,1.1363636363636365,0,3,0.33653750983739134,False
9350,2,0.8629350339782741,0.3333333333333333,1.0294117647058822,0,1,0.8472222222222222,True
9351,2,0.6547479772244019,0.7142857142857143,1.0013812154696131,0,1,0.9377491330961722,True
9353,3,0.8485474312648981,0.5,1.0,0,2,0.8666666666666668,False
9355,3,0.22187410619082343,0.1111111111111111,1.0,0,2,0.4568613894256968,False
9356,4,0.007209545811617951,0.0,4.0,1,1,0.29000000000000004,False
9357,4,0.45310471998536056,0.5,1.1333333333333333,1,2,0.637997260946107,False
9358,3,0.009634672025563255,0.0,1.1590909090909092,1,1,0.37,False
9359,4,0.0,0.0,1.0,0,1,0.44999999999999996,False
9360,4,0.0,0.0,1.1111111111111112,1,1,0.37,False
9361,2,0.9513526108847625,1.0,1.0,0,1,1.0,True
9366,3,0.12661761234219454,0.14285714285714285,1.0,1,1,0.47926469100379765,False
9370,4,0.40069764340092856,0.2,1.0,0,2,0.5705370852670647,False
9371,4,0.2554667383152581,0.14285714285714285,1.1,0,1,0.5344857449922534,False
9377,4,0.007170215062235119,0.0,1.1071428571428572,0,2,0.32,False
9378,3,0.3458237853280225,0.2222222222222222,1.1764705882352942,0,2,0.47627897678079273,False
9382,3,0.7448587109553403,0.16666666666666666,1.0,0,1,0.7541457967586379,False
9386,3,0.3096435001672839,0.3333333333333333,1.0,0,1,0.6370694365796296,False
9388,4,0.019428000012665522,0.0,1.1666666666666667,0,2,0.32,False
9390,2,0.6701703095234609,0.625,1.1333333333333333,0,1,0.8331087040814833,True
9393,3,0.37769963209387253,0.3333333333333333,1.0,0,1,0.6662363502624533,False
9394,3,0.859770057443863,0.7142857142857143,1.0,1,1,1.0,True
9395,4,0.7557005625290616,0.5,1.0,1,2,0.847681193464836,False
9396,4,0.7254009447294738,0.5,1.0416666666666667,0,1,0.8846956429792983,True
9399,4,0.5547003955732892,0.42857142857142855,1.0,0,2,0.7317763600076003,False
9400,4,0.08416885243942934,0.1111111111111111,1.13,1,2,0.3246296296296296,False
9401,4,0.8932220052573261,1.0,1.0,1,1,1.0,True
9403,4,0.4897411201809414,0.3,1.0,1,3,0.6503652419823083,False
9405,4,0.2802708979097946,0.2222222222222222,1.0,0,2,0.5281848821729808,False
9408,2,0.6010869796363209,1.0,1.0125,0,1,0.9147515627012803,True
9410,4,0.9586720541712381,1.0,1.0,1,1,1.0,True
9411,3,0.11385899044213041,0.16666666666666666,1.0666666666666667,1,1,0.4837173451101193,False
9412,4,0.5967715792947473,0.5,1.0,1,3,0.7795687720787013,False
9413,4,0.72433732497433,0.7142857142857143,1.0133333333333334,1,2,0.917573139274713,False
9414,4,0.5540979296570031,0.3333333333333333,1.1538461538461537,1,2,0.6118356206466522,False
9416,4,0.7122432706519211,0.5,1.008888888888889,0,1,0.8790566398032043,True
9419,4,0.2200516655558253,0.18181818181818182,1.1111111111111112,1,2,0.40554162290054846,False
9420,4,0.8226087035786048,0.6666666666666666,1.0,1,1,0.9861111111111112,True
9421,2,0.9482349578943902,1.0,1.0,1,1,1.0,True
9422,4,0.4496217234516983,0.5555555555555556,1.0476190476190477,1,1,0.7896526962941142,True
9429,4,0.2861002541720004,0.16666666666666666,1.0,0,1,0.5575350295657779,False
9431,4,0.24981230554342423,0.2,1.1111111111111112,0,1,0.47587194047099135,False
9433,4,0.7814864089957257,0.75,1.0,1,2,0.9420656038553111,False
9434,4,0.5266835062193296,0.3333333333333333,1.0,0,1,0.7300865820305064,True
9435,4,0.1879455817318263,0.1111111111111111,1.0666666666666667,1,2,0.4423205932289837,False
9436,4,0.09707710496080905,0.16666666666666666,1.0204081632653061,0,2,0.42777777777777776,False
9438,4,0.644341045563942,0.5,1.0,0,1,0.8499556861940705,True
9439,3,0.26094079175857143,0.14285714285714285,1.0625,1,1,0.5368317678965306,False
9440,4,0.5994570747503265,0.25,1.0,0,3,0.6765530320358543,False
9441,4,0.06742301917354014,0.0,1.1764705882352942,0,1,0.37,False
9442,4,0.6532379702504522,0.5,1.0125,1,2,0.8037686539168606,False
9443,3,0.7209209147220726,0.7777777777777778,1.0303030303030303,1,2,0.9161089634523168,False
9444,4,0.47872021003186416,0.3333333333333333,1.0,0,2,0.6595308836644498,False
9445,4,0.3944680941465222,0.16666666666666666,1.0,0,1,0.6039783895548587,False
9446,2,0.5581996834961179,0.5,1.0,0,1,0.8130379595935744,True
9447,3,0.44711367824067505,0.3333333333333333,1.0526315789473684,0,1,0.6959852271825115,True
9450,4,0.18254783406124947,0.1111111111111111,1.0526315789473684,1,2,0.4400072727987365,False
9451,4,0.6589546765858384,0.6666666666666666,1.0153846153846153,1,1,0.9256631153621848,True
9454,4,0.7732274468457382,0.75,1.0,1,2,0.9385260486481736,False
9459,3,0.3709022598992198,0.14285714285714285,1.0,0,1,0.5839581113853799,False
9460,3,0.3468280210978446,0.25,1.0,0,1,0.6182834376133619,False
9461,4,0.49396193009071515,0.16666666666666666,1.0125,1,2,0.5966186049595129,False
9462,4,0.16357213688244382,0.125,1.0,0,1,0.48766186818771395,False
9464,4,0.1940904972598896,0.125,1.0666666666666667,0,2,0.4507411654923336,False
9466,3,0.10314733418105956,0.2,1.0714285714285714,1,1,0.493015524172835,False
9467,4,0.5956066190384813,0.6,1.2222222222222223,0,2,0.6607361700641111,False
9468,4,0.1936094767494489,0.2,1.125,0,1,0.4517850138450019,False
9469,4,0.23308297086166208,0.14285714285714285,1.0,0,1,0.5248927017978552,False
9470,4,0.25844602776035897,0.2222222222222222,1.0666666666666667,0,2,0.5188313663946512,False
9471,4,0.10105657495313944,0.1,1.0,1,2,0.4004528178370597,False
9472,4,0.510744249142322,0.2857142857142857,1.0,0,1,0.703414202013376,True
9476,4,0.09624968164579367,0.1111111111111111,1.1504424778761062,0,1,0.37462962962962965,False
9477,4,0.3475824915666086,0.2727272727272727,1.0,0,1,0.628076479069672,False
9478,4,0.6900580548278403,0.75,1.0,1,2,0.9028820234976459,False
9479,4,0.133157268473794,0.25,1.0,0,1,0.5267102579173403,False
9480,4,0.16739320306019,0.1,1.0417021276595746,1,3,0.42888280131150996,False
9481,4,0.9276620374889868,1.0,1.0,1,1,1.0,True
9482,4,0.2812196297913774,0.09090909090909091,1.099,1,3,0.47766555562487606,False
9483,4,0.5704976398625867,0.42857142857142855,1.0059171597633136,1,1,0.7885466075601562,True
9484,4,0.6641057598796404,0.5,1.037037037037037,1,2,0.8084262780436554,False
9485,3,0.18102801038122782,0.1111111111111111,1.0059171597633136,1,1,0.48935591979301296,False
9486,4,0.060079546727740636,0.0,2.0,1,1,0.29000000000000004,False
9487,3,0.2204431897444779,0.3333333333333333,1.1029411764705883,0,1,0.5188407321127128,False
9489,2,0.758961456185372,1.0,1.1111111111111112,0,1,0.9024120526508738,True
9490,4,0.4097548669123889,0.4,1.0,0,2,0.6577520858195953,False
9491,4,0.7270247186142023,0.2857142857142857,1.0,1,2,0.7461058317870392,False
9497,3,0.6896017241198954,0.6666666666666666,1.0625,0,1,0.9387975643053521,True
9498,4,0.2727322132493342,0.1,1.0666666666666667,0,1,0.5240280913925718,False
9499,4,0.0,0.0,1.0416666666666667,0,1,0.44999999999999996,False
9503,4,0.053728413352919016,0.0,1.0,1,2,0.39999999999999997,False
9504,4,0.7704468874214027,0.625,1.0,1,3,0.9060843803234585,False
9505,3,0.09390309649696628,0.0,1.0,0,1,0.44999999999999996,False
9507,4,0.009398590642795066,0.0,1.0,0,1,0.44999999999999996,False
9510,2,0.543135321252686,0.5,1.1194029850746268,1,2,0.6765818043463894,False
9513,4,0.6884822380562212,0.4444444444444444,1.0,1,4,0.7957251919711849,False
9514,4,0.0,0.0,1.0,0,1,0.44999999999999996,False
9515,4,0.772477174408121,0.6666666666666666,1.0214285714285714,1,1,0.9743156144288774,True
9516,4,0.3383627280551192,0.1111111111111111,1.0,1,2,0.5067850845103951,False
9517,4,0.22977155060166846,0.2222222222222222,1.1111111111111112,0,1,0.4765423047552124,False
9518,2,0.6784206944021586,0.6666666666666666,1.021060606060606,1,2,0.884005694426322,False
9519,2,0.9658428169287723,1.0,1.0,0,2,0.9500000000000001,False
9520,4,0.3769518172724014,0.2,1.0,1,2,0.560360302640553,False
9521,4,0.35443908875103813,0.1111111111111111,1.0,0,2,0.5136749533800746,False
9522,3,0.7980938561599619,0.8,1.0,1,2,0.9491830812114123,False
9524,2,0.9508203537789832,1.0,1.0,1,2,0.9500000000000001,False
9525,4,0.15882475261547618,0.14285714285714285,1.1,1,2,0.4430677511209184,False
9526,4,0.18091335785570742,0.2,1.1111111111111112,0,1,0.44634382003339845,False
9530,3,0.3694459190034496,0.375,4.0,1,2,0.47006015576338317,False
9532,4,0.1532949782978792,0.125,1.0,1,2,0.433257371651472,False
9533,3,0.9529898887337745,1.0,1.0,1,1,1.0,True
9536,4,0.5254954271483587,0.16666666666666666,1.0,0,3,0.6101329608413602,False
9537,4,0.36667780973180014,0.2222222222222222,1.0185185185185186,1,3,0.5652164158109831,False
9538,4,0.5348638563108304,0.4444444444444444,1.037037037037037,1,2,0.7298887426517316,False
9541,3,0.24300099660350208,0.14285714285714285,1.0294117647058822,0,2,0.4791432842586438,False
9543,4,0.14335236126311784,0.1,1.0,1,2,0.41857958339847906,False
9544,4,0.0971182105290205,0.1,1.1764705882352942,0,1,0.37,False
9545,4,0.20258588049671544,0.1,1.0,1,2,0.4439653773557352,False
9548,4,0.08640329850184056,0.08333333333333333,1.1124260355029585,1,1,0.37,False
9550,4,0.18149108682601103,0.07692307692307693,1.1454545454545455,1,2,0.3549247514968618,False
9551,3,0.10013987865582633,0.08333333333333333,1.0606060606060606,1,2,0.4000599479953541,False
9553,4,0.008215360378817121,0.0,1.1764705882352942,1,2,0.32,False
9556,3,0.23644138471198572,0.2857142857142857,3.789473684210526,1,1,0.4258558315432319,False
9557,3,0.0,0.0,1.1,1,1,0.44999999999999996,False
9559,3,0.8808943609817139,0.7777777777777778,1.0,1,2,0.9500000000000001,False
9561,4,0.16271270652580938,0.1111111111111111,1.0,0,1,0.4815065038549765,False
9562,3,0.17031921789733226,0.1,1.1176470588235294,0,2,0.35013680767028527,False
9563,4,0.023220131411821984,0.0,1.1538461538461537,1,1,0.37,False
9565,4,0.583876287348442,0.6666666666666666,1.0185185185185186,1,1,0.8934866628318721,True
9566,4,0.41686259362426087,0.3333333333333333,1.0,1,1,0.6830204766326197,True
9567,3,0.49531137008536447,0.5,1.0,0,2,0.7360858252746801,False
9570,4,0.44212962008376566,0.14285714285714285,1.1111111111111112,0,1,0.5344841228930424,False
9572,4,0.25972580775582116,0.3333333333333333,1.0,0,1,0.6156761398318599,False
9574,4,0.0,0.0,1.125,0,1,0.37,False
9576,4,0.30403320240041154,0.2857142857142857,1.125,0,1,0.5348237534097001,False
9577,4,0.8441881457549945,0.8,1.0,1,1,1.0,True
9578,4,0.006441697053211969,0.0,1.1666666666666667,0,1,0.37,False
9579,4,0.5850925269751913,0.4,1.0,0,1,0.782896797275082,True
9580,2,0.9117588140848817,0.75,1.0,1,2,0.9500000000000001,False
9581,4,0.07619684541954588,0.0,1.0,0,1,0.44999999999999996,False
9582,4,0.05747460484349892,0.0,1.0,2,1,0.345,False
9589,4,0.19462620624028845,0.2,1.1666666666666667,0,2,0.4022207550553617,False
9590,4,0.4031291411594148,0.5,1.0102417777777777,0,2,0.6965791557349873,False
9591,4,0.39632337403929596,0.16666666666666666,1.0,1,1,0.6047735095089046,False
9593,4,0.0050003422388805886,0.0,1.1,0,1,0.44999999999999996,False
9596,4,0.5022336734110934,0.2857142857142857,1.0,0,2,0.6497668124142781,False
9597,4,0.49147327339459695,0.4,1.0,0,1,0.7427742600262558,True
9599,3,0.5762438152038157,0.5,1.1111111111111112,0,1,0.7407711588968734,True
9602,4,0.3701656193412718,0.5,2.0636363636363635,0,1,0.5724519320986403,False
9603,4,0.6716631312148432,0.75,1.098901098901099,0,1,0.9449984848063614,True
9606,4,0.15254632035259885,0.1,1.0,0,1,0.47251985157968523,False
9608,2,0.7982690320807323,1.0,1.0,0,1,0.9992581566060281,True
9610,4,0.0,0.0,1.0333333333333334,0,1,0.44999999999999996,False
9613,3,0.10993276887434826,0.14285714285714285,1.0204081632653061,0,1,0.47211404380329214,False
9614,4,0.20959630504288515,0.1,1.1764705882352942,0,2,0.3669698450183793,False
9619,4,0.5669624689158933,0.2857142857142857,1.0,1,2,0.6775077247734781,False
9621,4,0.667351346626213,0.6,1.0,0,1,0.9014839104588532,True
9623,4,0.37519011046928713,0.375,1.0,0,2,0.632521952105885,False
9624,3,0.6628804605700328,0.75,1.0,0,1,0.9412344831014426,True
9625,4,0.24005888822978913,0.0,1.1111111111111112,1,1,0.4300252378127667,False
9626,3,0.012169992724407056,0.0,1.0,0,1,0.44999999999999996,False
9627,4,0.0,0.0,1.1666666666666667,0,1,0.37,False
9630,4,0.0610362116858854,0.09090909090909091,1.0,1,2,0.39999999999999997,False
9632,2,0.6711718359597163,1.0,1.025,0,1,0.9447879296970213,True
9633,4,0.3856165522728667,0.42857142857142855,1.0,1,2,0.6593118557359905,False
9635,4,0.35549091796953325,0.2222222222222222,1.1363636363636365,0,2,0.48042203362715447,False
9638,3,0.26597667569196154,0.16666666666666666,1.0,0,1,0.5489106387886185,False
9639,4,0.17203060219813518,0.1111111111111111,1.1428571428571428,1,2,0.3554998877145447,False
9644,4,0.6406005351322249,0.75,1.0196078431372548,0,1,0.9316859436280964,True
9645,4,0.5670977253013749,0.25,1.0222222222222221,1,2,0.662684739414875,False
9646,2,0.5972153523142156,0.36363636363636365,1.014332965821389,1,1,0.7729407786974345,True
9647,3,0.5828859885028594,0.42857142857142855,1.0,1,2,0.7438558998345589,False
9648,4,0.6914982755715237,0.4,1.0,1,1,0.8284992609592245,True
9650,4,0.009795228563999303,0.0,1.0,0,1,0.44999999999999996,False
9653,4,0.14649083536191287,0.1,1.1111111111111112,0,1,0.389924643726534,False
9654,4,0.163557153655472,0.2,1.1111111111111112,1,1,0.4389054468047261,False
9655,4,0.7163441092836568,0.6,1.0,1,1,0.9224808087406149,True
9656,4,0.5352935380018617,0.25,1.5,0,1,0.5390543734293693,False
9661,4,0.25573875675085794,0.25,1.1764705882352942,0,1,0.49924518146465335,False
9662,4,0.1087924385369739,0.2222222222222222,1.0909090909090908,0,1,0.5046941138703432,False
9663,4,0.777768901532969,0.625,1.0666666666666667,1,2,0.9092223863712726,False
9665,2,0.7324339999614619,0.6666666666666666,1.0,0,1,0.9571542539517377,True
9672,4,0.1324665797741445,0.09090909090909091,1.125,0,1,0.3839142484746333,False
9673,2,0.6191670248736928,0.5714285714285714,1.0,1,2,0.8189287249458684,False
9674,4,0.17635295078333152,0.2,1.1428571428571428,0,1,0.444389359859523,False
9675,4,0.405915053933376,0.3333333333333333,1.0,0,1,0.6783286739079548,True
9677,4,0.5716733110745166,0.5714285714285714,1.0,0,1,0.8485742761747928,True
9678,3,0.2089751988021322,0.14285714285714285,1.1111111111111112,0,1,0.43456079948662807,False
9679,4,0.07956499699202899,0.125,1.0318181818181817,0,1,0.4604166666666667,False
9681,4,0.5827114485677889,0.4,1.0,0,2,0.731876335100481,False
9682,4,0.06332425640509634,0.09090909090909091,1.0,0,1,0.44999999999999996,False
9684,3,0.4451437883043639,0.5,1.0,0,1,0.7645854330828226,True
9685,4,0.13562263745159678,0.09090909090909091,2.25,0,1,0.30526684462211295,False
9686,4,0.30241326890654335,0.2857142857142857,1.136,1,2,0.4841294961980424,False
9687,4,0.530452075432098,0.5,1.0133333333333334,1,3,0.7511461275661374,False
9688,4,0.33486030545314066,0.3333333333333333,1.0222222222222221,1,1,0.6478766388449968,False
9689,4,0.8281367468630442,0.8333333333333334,1.018181818181818,1,1,1.0,True
9690,4,0.05870807613406894,0.08333333333333333,1.125,0,1,0.37,False
9691,3,0.12383685307794873,0.1,1.1333333333333333,1,1,0.3802157941762637,False
9692,4,0.146235490791927,0.2,1.0,0,1,0.511481877006064,False
9693,4,0.696128376734378,0.5,1.0,1,1,0.8721502566956858,True
9695,4,0.6117499355364777,0.16666666666666666,1.0,0,1,0.6970991787219826,False
9697,2,0.593351347427596,0.4,1.09375,0,1,0.7864362917546841,True
9698,3,0.14890257760263798,0.25,1.1458333333333333,0,2,0.4034582475439877,False
9699,3,0.6472005479254096,0.42857142857142855,1.0,0,2,0.7714192824442233,False
9700,4,0.017823598383685416,0.0,1.1666666666666667,0,1,0.37,False
9702,4,0.3067245019522039,0.2,1.0,1,3,0.5302628817890398,False
9703,4,0.12094664631450468,0.1,1.1428571428571428,1,1,0.37897713413478773,False
9705,3,0.6917926306031302,0.6,1.0294117647058822,0,1,0.9119587464489607,True
9706,4,0.0,0.0,1.1111111111111112,0,1,0.37,False
9707,4,0.6107703681560777,0.4444444444444444,1.018181818181818,0,1,0.8124201048711233,True
9708,3,0.2988369101279397,0.2222222222222222,1.0,0,2,0.5361417445521859,False
9709,4,0.004152517351903294,0.0,1.09375,0,1,0.44999999999999996,False
9710,4,0.023063072679217637,0.0,1.125,0,1,0.37,False
9711,4,0.0,0.0,1.0,0,1,0.44999999999999996,False
9713,4,0.339452883203182,0.25,1.0,1,3,0.5651226642299352,False
9714,4,0.8415121266869973,0.6666666666666666,1.0294117647058822,1,1,0.9861111111111112,True
